,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4472,0.3362,0.451,0.6471,0.0182,,0.0354,-0.0321,0.2632,11,203,593,6
0_1,0.559,0.389,0.5459,0.75,0.0224,,0.0435,0.0269,0.3498,12,272,524,4
0_2,0.4915,0.3258,0.462,0.625,0.0176,,0.0342,-0.023,0.3054,10,238,558,6
0_3,0.4532,0.3248,0.4538,0.625,0.0172,,0.0335,-0.0284,0.2894,10,225,571,6
0_4,0.4746,0.356,0.475,0.6875,0.0184,,0.0358,-0.0158,0.2709,11,209,587,5
0_5,0.6366,0.4832,0.6258,0.9375,0.0267,,0.052,0.0757,0.3264,15,250,546,1
0_6,0.3969,0.2772,0.4012,0.5294,0.0153,,0.0298,-0.0632,0.2783,9,217,578,8
0_7,0.4294,0.307,0.4224,0.5882,0.0166,,0.0324,-0.0507,0.2635,10,204,591,7
0_8,0.4733,0.3369,0.4676,0.6471,0.0191,,0.037,-0.0205,0.2956,11,229,566,6
0_9,0.5285,0.3961,0.5339,0.7647,0.0229,,0.0445,0.0212,0.3128,13,241,554,4
0_Mean,0.489,0.3532,0.4839,0.6801,0.0195,,0.0378,-0.011,0.2955,11.2,228.8,566.8,5.3
0_SD,0.0697,0.0578,0.0666,0.1144,0.0035,,0.0068,0.0412,0.0285,1.7511900715418263,22.049439398265385,21.93323201597673,1.946506842754191
Mean,0.489,0.3532,0.4839,0.6802,0.0194,,0.0378,-0.011,0.2955,11.2,228.8,566.8,5.3
SD,0.0697,0.0578,0.0666,0.1144,0.0035,,0.0068,0.0412,0.0285,1.7512,22.0494,21.9332,1.9465
