,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4442,0.1289,0.4442,0.25,0.0038,,0.0074,-0.0171,0.6362,1,466,264,3
0_1,0.3445,0.002,0.3445,0.0,0.0,,,-0.0429,0.6862,0,503,227,3
0_2,0.4811,0.1699,0.4811,0.3333,0.0037,,0.0073,-0.005,0.6276,1,459,271,2
0_3,0.3295,0.002,0.3295,0.0,0.0,,,-0.046,0.6562,0,481,249,3
0_4,0.6498,0.3377,0.6498,0.6667,0.0074,,0.0147,0.0396,0.633,2,462,268,1
0_5,0.5084,0.1702,0.5084,0.3333,0.0043,,0.0085,0.0023,0.6821,1,499,231,2
0_6,0.4708,0.1698,0.4708,0.3333,0.0035,,0.0069,-0.0076,0.6071,1,444,286,2
0_7,0.4893,0.17,0.4893,0.3333,0.0038,,0.0076,-0.0029,0.6439,1,471,259,2
0_8,0.6635,0.338,0.6635,0.6667,0.008,,0.0158,0.044,0.6603,2,482,248,1
0_9,0.4645,0.1292,0.4645,0.25,0.0043,,0.0084,-0.0112,0.6767,1,495,234,3
0_Mean,0.4845,0.1618,0.4845,0.3167,0.0039,,0.0096,-0.0047,0.6509,1.0,476.2,253.7,2.2
0_SD,0.1084,0.1133,0.1084,0.225,0.0026,,0.0035,0.0294,0.0259,0.6666666666666666,19.18795918741172,19.299107636249808,0.7888106377466155
Mean,0.4846,0.1618,0.4846,0.3167,0.0039,,0.0096,-0.0047,0.6509,1.0,476.2,253.7,2.2
SD,0.1084,0.1133,0.1084,0.225,0.0026,,0.0036,0.0294,0.0259,0.6667,19.188,19.2991,0.7888
