,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4912,0.3573,0.4961,0.6842,0.0232,,0.0448,-0.0025,0.3169,13,244,548,6
0_1,0.4596,0.3306,0.4972,0.7368,0.0233,,0.0451,-0.0019,0.2688,14,204,588,5
0_2,0.5417,0.4102,0.5536,0.8421,0.0268,,0.0519,0.0369,0.2787,16,210,582,3
0_3,0.4054,0.2775,0.4046,0.5263,0.0173,,0.0335,-0.0638,0.2885,10,224,568,9
0_4,0.4938,0.3831,0.5016,0.7368,0.0235,,0.0456,0.0011,0.2774,14,211,581,5
0_5,0.4113,0.2776,0.4178,0.5263,0.018,,0.0347,-0.0536,0.3144,10,245,547,9
0_6,0.6147,0.4918,0.6128,0.95,0.0321,,0.0621,0.0788,0.2922,19,218,573,1
0_7,0.4375,0.3042,0.4643,0.6316,0.0211,,0.0409,-0.0236,0.3049,12,235,556,7
0_8,0.5076,0.3835,0.5081,0.7368,0.024,,0.0464,0.0055,0.2901,14,221,570,5
0_9,0.4121,0.2519,0.4206,0.5263,0.0181,,0.035,-0.0516,0.3198,10,249,542,9
0_Mean,0.4775,0.3468,0.4877,0.6897,0.0227,,0.044,-0.0075,0.2952,13.2,226.1,565.5,5.9
0_SD,0.0667,0.0734,0.0646,0.1419,0.0045,,0.0087,0.0437,0.018,2.8982753492378874,16.16890018935528,16.304396135194132,2.685351208149711
Mean,0.4775,0.3468,0.4877,0.6897,0.0227,,0.044,-0.0075,0.2952,13.2,226.1,565.5,5.9
SD,0.0667,0.0734,0.0646,0.1419,0.0045,,0.0087,0.0437,0.018,2.8983,16.1689,16.3044,2.6854
