,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5804,0.172,0.5804,0.3333,0.0079,,0.0154,0.0271,0.8254,1,604,126,2
0_1,0.5653,0.1714,0.5653,0.3333,0.0067,,0.0132,0.0207,0.7954,1,582,148,2
0_2,0.7477,0.3419,0.7477,0.6667,0.0157,,0.0308,0.0836,0.8281,2,605,125,1
0_3,0.5578,0.1712,0.5578,0.3333,0.0062,,0.0123,0.0179,0.7804,1,571,159,2
0_4,0.8986,0.5099,0.8986,1.0,0.0199,,0.039,0.1259,0.7981,3,582,148,0
0_5,0.7714,0.3854,0.7714,0.75,0.0195,,0.038,0.0982,0.7926,3,578,151,1
0_6,0.404,0.0027,0.404,0.0,0.0,,,-0.036,0.8035,0,589,140,4
0_7,0.6547,0.2585,0.6547,0.5,0.0142,,0.0276,0.0578,0.8076,2,590,139,2
0_8,0.5693,0.1715,0.5693,0.3333,0.007,,0.0137,0.0223,0.8033,1,587,142,2
0_9,0.4012,0.002,0.4012,0.0,0.0,,,-0.0317,0.7992,0,585,144,3
0_Mean,0.615,0.2187,0.615,0.425,0.0097,,0.0237,0.0386,0.8034,1.4,587.3,142.2,1.9
0_SD,0.1575,0.1605,0.1575,0.3154,0.0073,,0.0114,0.0529,0.0144,1.07496769977314,10.625441167311594,10.559882154224598,1.1005049346146119
Mean,0.615,0.2186,0.615,0.425,0.0097,,0.0238,0.0386,0.8034,1.4,587.3,142.2,1.9
SD,0.1575,0.1605,0.1575,0.3154,0.0073,,0.0114,0.0529,0.0144,1.075,10.6254,10.5599,1.1005
