,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4802,0.2948,0.4618,0.5625,0.0174,,0.0338,-0.0221,0.365,9,287,508,7
0_1,0.4585,0.2942,0.4674,0.5625,0.0177,,0.0344,-0.0187,0.3761,9,296,499,7
0_2,0.4096,0.2315,0.398,0.4375,0.0135,,0.0263,-0.059,0.36,7,285,510,9
0_3,0.5157,0.3382,0.4967,0.6471,0.0208,,0.0402,-0.002,0.3527,11,275,519,6
0_4,0.469,0.2791,0.448,0.5294,0.0176,,0.034,-0.0309,0.3699,9,291,503,8
0_5,0.5367,0.3677,0.533,0.7059,0.0231,,0.0447,0.0197,0.3674,12,286,508,5
0_6,0.4116,0.1908,0.3742,0.3529,0.0123,,0.0239,-0.0735,0.3946,6,314,480,11
0_7,0.5233,0.3384,0.5118,0.6471,0.0217,,0.0421,0.007,0.3822,11,299,495,6
0_8,0.4925,0.3259,0.4882,0.625,0.019,,0.037,-0.0069,0.3568,10,279,515,6
0_9,0.4651,0.3251,0.4718,0.625,0.0181,,0.0353,-0.0168,0.3247,10,253,541,6
0_Mean,0.4762,0.2986,0.4651,0.5695,0.0181,,0.0351,-0.0203,0.3649,9.4,286.5,507.8,7.1
0_SD,0.0433,0.0537,0.0488,0.1069,0.0033,,0.0065,0.0285,0.0188,1.837873166945363,16.112452051475934,16.060994849496577,1.7919573407620817
Mean,0.4762,0.2986,0.4651,0.5695,0.0181,,0.0352,-0.0203,0.3649,9.4,286.5,507.8,7.1
SD,0.0432,0.0537,0.0488,0.1069,0.0034,,0.0065,0.0285,0.0188,1.8379,16.1125,16.061,1.792
