,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6125,0.7444,0.6125,0.6,0.6667,,0.6316,0.2236,0.6111,6,5,3,4
0_1,0.65,0.7694,0.675,0.6,0.75,,0.6667,0.35,0.6667,6,6,2,4
0_2,0.6688,0.8395,0.6688,0.9091,0.7143,,0.8,0.3959,0.7222,10,3,4,1
0_3,0.3961,0.6263,0.3961,0.3636,0.5,,0.4211,-0.2039,0.3889,4,3,4,7
0_4,0.5643,0.7218,0.5357,0.5,0.625,,0.5556,0.0704,0.5294,5,4,3,5
0_5,0.7571,0.8588,0.7571,0.8,0.8,,0.8,0.5143,0.7647,8,5,2,2
0_6,0.7571,0.8588,0.7571,0.8,0.8,,0.8,0.5143,0.7647,8,5,2,2
0_7,0.6143,0.7922,0.6143,0.8,0.6667,,0.7273,0.2469,0.6471,8,3,4,2
0_8,0.5429,0.7665,0.5429,0.8,0.6154,,0.6957,0.0994,0.5882,8,2,5,2
0_9,0.7357,0.8544,0.7357,0.9,0.75,,0.8182,0.5092,0.7647,9,4,3,1
0_Mean,0.6299,0.7832,0.6295,0.7073,0.6888,,0.6916,0.272,0.6448,7.2,4.0,3.2,3.0
0_SD,0.1118,0.0746,0.1149,0.1815,0.0937,,0.1284,0.2345,0.1214,1.8737959096740262,1.247219128924647,1.0327955589886444,1.9436506316151
Mean,0.6299,0.7832,0.6295,0.7073,0.6888,,0.6916,0.272,0.6448,7.2,4.0,3.2,3.0
SD,0.1118,0.0746,0.1149,0.1815,0.0937,,0.1284,0.2345,0.1214,1.8738,1.2472,1.0328,1.9437
