,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6526,0.5078,0.6519,1.0,0.0156,,0.0308,0.0689,0.3115,8,220,504,0
0_1,0.2541,0.0684,0.2559,0.125,0.0022,,0.0044,-0.104,0.3839,1,280,444,7
0_2,0.3551,0.194,0.3595,0.375,0.0063,,0.0123,-0.0614,0.3443,3,249,475,5
0_3,0.4223,0.2569,0.4233,0.5,0.0084,,0.0165,-0.0335,0.3484,4,251,473,4
0_4,0.4845,0.3198,0.4845,0.625,0.0104,,0.0205,-0.0068,0.347,5,249,475,3
0_5,0.4133,0.2568,0.4151,0.5,0.0082,,0.0161,-0.0375,0.332,4,239,485,4
0_6,0.2958,0.1312,0.2997,0.25,0.0042,,0.0083,-0.0871,0.3484,2,253,471,6
0_7,0.4522,0.2858,0.4534,0.5556,0.0105,,0.0207,-0.0215,0.3538,5,254,469,4
0_8,0.3799,0.1744,0.3804,0.3333,0.0072,,0.0141,-0.0533,0.4262,3,309,414,6
0_9,0.3343,0.1739,0.3375,0.3333,0.0063,,0.0123,-0.0753,0.3415,3,247,476,6
0_Mean,0.4044,0.2369,0.4061,0.4597,0.0079,,0.0156,-0.0411,0.3537,3.8,255.1,468.6,4.5
0_SD,0.1121,0.1214,0.1109,0.2419,0.0037,,0.0073,0.0489,0.0312,1.9321835661585918,23.988191539449847,24.199173539606676,2.0138409955990952
Mean,0.4044,0.2369,0.4061,0.4597,0.0079,,0.0156,-0.0412,0.3537,3.8,255.1,468.6,4.5
SD,0.1121,0.1214,0.1109,0.2419,0.0037,,0.0073,0.0489,0.0312,1.9322,23.9882,24.1992,2.0138
