,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7708,0.8621,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_1,0.625,0.7798,0.625,0.75,0.6667,,0.7059,0.2582,0.6429,6,3,3,2
0_2,0.5,0.6786,0.5,0.5,0.5714,,0.5333,0.0,0.5,4,3,3,4
0_3,0.6667,0.7929,0.6667,0.5,0.8,,0.6154,0.3443,0.6429,4,5,1,4
0_4,0.7708,0.8621,0.7708,0.875,0.7778,,0.8235,0.5594,0.7857,7,4,2,1
0_5,0.6875,0.8232,0.6875,0.875,0.7,,0.7778,0.4108,0.7143,7,3,3,1
0_6,0.4792,0.6974,0.4792,0.625,0.5556,,0.5882,-0.043,0.5,5,2,4,3
0_7,0.5417,0.7464,0.5417,0.75,0.6,,0.6667,0.0913,0.5714,6,2,4,2
0_8,0.5333,0.7738,0.5333,0.6667,0.6667,,0.6667,0.0667,0.5714,6,2,3,3
0_9,0.4125,0.7057,0.4125,0.625,0.5556,,0.5882,-0.1845,0.4615,5,1,4,3
0_Mean,0.5988,0.7722,0.5987,0.7042,0.6671,,0.6789,0.2063,0.6176,5.7,2.9,2.9,2.4
0_SD,0.1241,0.0656,0.1241,0.1449,0.0953,,0.1024,0.2589,0.1171,1.1595018087284057,1.1972189997378648,0.9944289260117533,1.1737877907772671
Mean,0.5987,0.7722,0.5987,0.7042,0.6672,,0.6789,0.2063,0.6176,5.7,2.9,2.9,2.4
SD,0.1241,0.0656,0.1241,0.1449,0.0953,,0.1024,0.2589,0.1171,1.1595,1.1972,0.9944,1.1738
