,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5917,0.404,0.6009,0.76,0.0417,,0.079,0.0705,0.4517,19,346,437,6
0_1,0.65,0.4651,0.6539,0.88,0.0468,,0.0889,0.1081,0.4418,22,335,448,3
0_2,0.6433,0.4454,0.6384,0.84,0.0455,,0.0862,0.0969,0.4493,21,342,441,4
0_3,0.5606,0.3442,0.5512,0.64,0.0366,,0.0693,0.0356,0.4678,16,362,421,9
0_4,0.6693,0.4664,0.6609,0.88,0.0479,,0.0909,0.1125,0.4554,22,346,437,3
0_5,0.6045,0.3856,0.5988,0.72,0.0422,,0.0796,0.0686,0.4851,18,374,409,7
0_6,0.5227,0.3229,0.5286,0.6,0.0341,,0.0645,0.0199,0.4616,15,358,425,10
0_7,0.6175,0.4055,0.6273,0.8,0.0447,,0.0847,0.0887,0.4653,20,356,427,5
0_8,0.5466,0.3696,0.5527,0.6923,0.0377,,0.0716,0.0378,0.422,18,323,459,8
0_9,0.5969,0.4233,0.6001,0.8,0.0409,,0.0778,0.071,0.4126,20,313,469,5
0_Mean,0.6003,0.4032,0.6013,0.7612,0.0418,,0.0793,0.0709,0.4513,19.1,345.5,437.3,6.0
0_SD,0.0471,0.0487,0.0454,0.0969,0.0046,,0.0087,0.0317,0.0216,2.378141197564929,18.368148760528072,18.037307017524665,2.449489742783178
Mean,0.6003,0.4032,0.6013,0.7612,0.0418,,0.0792,0.071,0.4513,19.1,345.5,437.3,6.0
SD,0.0471,0.0487,0.0454,0.0969,0.0046,,0.0087,0.0317,0.0216,2.3781,18.3681,18.0373,2.4495
