,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4747,0.0018,0.4747,0.0,0.0,,,-0.014,0.9459,0,770,41,3
0_1,0.8025,0.3532,0.8025,0.6667,0.0385,,0.0727,0.1499,0.9373,2,761,50,1
0_2,0.6334,0.177,0.6334,0.3333,0.0182,,0.0345,0.0644,0.9312,1,757,54,2
0_3,0.4692,0.0012,0.4692,0.0,0.0,,,-0.0127,0.936,0,761,50,2
0_4,0.7216,0.2613,0.7216,0.5,0.0213,,0.0408,0.0941,0.9422,1,765,46,1
0_5,0.6309,0.1764,0.6309,0.3333,0.0169,,0.0323,0.0612,0.9262,1,752,58,2
0_6,0.9648,0.525,0.9648,1.0,0.05,,0.0952,0.2156,0.9299,3,753,57,0
0_7,0.6383,0.1785,0.6383,0.3333,0.0213,,0.04,0.0718,0.941,1,764,46,2
0_8,0.6377,0.1783,0.6377,0.3333,0.0208,,0.0392,0.0708,0.9397,1,763,47,2
0_9,0.634,0.1772,0.634,0.3333,0.0185,,0.0351,0.0652,0.9323,1,757,53,2
0_Mean,0.6607,0.203,0.6607,0.3833,0.0205,,0.0487,0.0766,0.9362,1.1,760.3,50.2,1.7
0_SD,0.1457,0.1542,0.1457,0.2945,0.0151,,0.0228,0.0681,0.0062,0.8755950357709131,5.598610938835137,5.370702416299421,0.8232726023485646
Mean,0.6607,0.203,0.6607,0.3833,0.0206,,0.0487,0.0766,0.9362,1.1,760.3,50.2,1.7
SD,0.1457,0.1542,0.1457,0.2945,0.0151,,0.0227,0.0681,0.0062,0.8756,5.5986,5.3707,0.8233
