,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.613,0.3922,0.6208,0.7812,0.0561,,0.1046,0.0944,0.4729,25,359,421,7
0_1,0.5846,0.3902,0.578,0.7188,0.0498,,0.0931,0.0613,0.4483,23,341,439,9
0_2,0.5503,0.3131,0.5475,0.5938,0.0466,,0.0864,0.037,0.5049,19,391,389,13
0_3,0.649,0.4406,0.6505,0.8125,0.0612,,0.1138,0.1172,0.5012,26,381,399,6
0_4,0.5415,0.3424,0.5433,0.625,0.0455,,0.0847,0.0338,0.468,20,360,420,12
0_5,0.5535,0.3496,0.5531,0.6364,0.0484,,0.0899,0.042,0.4766,21,366,413,12
0_6,0.5957,0.3675,0.5843,0.6667,0.0537,,0.0993,0.0666,0.5086,22,391,388,11
0_7,0.5244,0.3474,0.5184,0.6364,0.043,,0.0806,0.0149,0.4101,21,312,467,12
0_8,0.6069,0.383,0.5988,0.697,0.0558,,0.1034,0.078,0.5086,23,390,389,10
0_9,0.5813,0.3757,0.596,0.6875,0.0539,,0.1,0.0748,0.5117,22,393,386,10
0_Mean,0.58,0.3702,0.5791,0.6855,0.0514,,0.0956,0.062,0.4811,22.2,368.4,411.1,10.2
0_SD,0.038,0.035,0.0397,0.0698,0.0057,,0.0104,0.0309,0.033,2.14993539954628,26.558949109062613,26.605972595975096,2.2997584414213783
Mean,0.58,0.3702,0.5791,0.6855,0.0514,,0.0956,0.062,0.4811,22.2,368.4,411.1,10.2
SD,0.038,0.035,0.0397,0.0697,0.0057,,0.0104,0.0309,0.033,2.1499,26.5589,26.606,2.2998
