,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.4796,0.0014,0.4796,0.0,0.0,,,-0.0108,0.9565,0,704,30,2
0_1,0.4762,0.0014,0.4762,0.0,0.0,,,-0.0117,0.9497,0,699,35,2
0_2,0.7302,0.2673,0.7302,0.5,0.0333,,0.0625,0.1212,0.9592,1,705,29,1
0_3,0.4734,0.0007,0.4734,0.0,0.0,,,-0.0087,0.9456,0,695,39,1
0_4,0.97,0.5111,0.97,1.0,0.0222,,0.0435,0.1445,0.9401,1,690,44,0
0_5,0.4809,0.0007,0.4809,0.0,0.0,,,-0.0073,0.9605,0,706,28,1
0_6,0.7302,0.2673,0.7302,0.5,0.0333,,0.0625,0.1212,0.9592,1,704,29,1
0_7,0.7357,0.2734,0.7357,0.5,0.0455,,0.0833,0.1441,0.9701,1,712,21,1
0_8,0.7268,0.265,0.7268,0.5,0.0286,,0.0541,0.111,0.9524,1,699,34,1
0_9,0.4761,0.0014,0.4761,0.0,0.0,,,-0.0117,0.9497,0,698,35,2
0_Mean,0.6279,0.159,0.6279,0.3,0.0163,,0.0612,0.0592,0.9543,0.5,701.2,32.4,1.2
0_SD,0.1741,0.1815,0.1741,0.3496,0.0181,,0.0146,0.0737,0.0086,0.5270462766947299,6.268084945889685,6.43255608430877,0.6324555320336759
Mean,0.6279,0.159,0.6279,0.3,0.0163,,0.0612,0.0592,0.9543,0.5,701.2,32.4,1.2
SD,0.1741,0.1815,0.1741,0.3496,0.0181,,0.0146,0.0737,0.0086,0.527,6.2681,6.4326,0.6325
