,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5624,0.2801,0.5547,0.4898,0.0769,,0.133,0.0536,0.6117,24,469,288,25
0_1,0.5925,0.3293,0.6171,0.6042,0.0939,,0.1625,0.1141,0.6286,29,477,280,19
0_2,0.5509,0.3024,0.5623,0.5208,0.0769,,0.134,0.0601,0.5988,25,457,300,23
0_3,0.6091,0.3292,0.5839,0.5417,0.0841,,0.1457,0.0817,0.6211,26,474,283,22
0_4,0.582,0.2851,0.5609,0.5208,0.0765,,0.1333,0.0588,0.5963,25,455,302,23
0_5,0.7207,0.4186,0.6995,0.7292,0.1228,,0.2102,0.1975,0.6733,35,507,250,13
0_6,0.5999,0.3339,0.5883,0.551,0.0871,,0.1504,0.0868,0.6211,27,473,283,22
0_7,0.5902,0.3049,0.5933,0.5306,0.0909,,0.1552,0.0933,0.6484,26,496,260,23
0_8,0.6639,0.3338,0.6503,0.6327,0.1099,,0.1873,0.1507,0.6658,31,505,251,18
0_9,0.685,0.3946,0.6575,0.6735,0.1086,,0.187,0.1554,0.6435,33,485,271,16
0_Mean,0.6157,0.3312,0.6068,0.5794,0.0928,,0.1599,0.1052,0.6309,28.1,479.8,276.8,20.4
0_SD,0.0556,0.0446,0.0483,0.0776,0.0161,,0.0267,0.0484,0.0264,3.7549966711037177,18.26836975029062,18.516059095942758,3.777124126457412
Mean,0.6157,0.3312,0.6068,0.5794,0.0928,,0.1599,0.1052,0.6309,28.1,479.8,276.8,20.4
SD,0.0556,0.0446,0.0483,0.0776,0.0161,,0.0267,0.0484,0.0264,3.755,18.2684,18.5161,3.7771
