,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.482,0.2373,0.491,0.4545,0.013,,0.0253,-0.0042,0.5264,5,423,379,6
0_1,0.641,0.4207,0.6535,0.8182,0.0215,,0.0419,0.071,0.4932,9,392,410,2
0_2,0.5106,0.309,0.5425,0.6,0.0143,,0.028,0.0188,0.4865,6,389,413,4
0_3,0.5097,0.3089,0.5313,0.6,0.0137,,0.0268,0.0138,0.4643,6,371,431,4
0_4,0.5693,0.3597,0.5906,0.7,0.0165,,0.0323,0.04,0.484,7,386,416,3
0_5,0.5848,0.3601,0.6019,0.7,0.0173,,0.0337,0.0449,0.5062,7,404,398,3
0_6,0.4744,0.2588,0.5143,0.5,0.0131,,0.0254,0.0063,0.5283,5,424,378,5
0_7,0.4953,0.2825,0.5012,0.5455,0.0136,,0.0265,0.0006,0.4581,6,366,435,5
0_8,0.605,0.3304,0.596,0.6364,0.0193,,0.0374,0.0446,0.5567,7,445,356,4
0_9,0.5243,0.2833,0.5411,0.5455,0.0159,,0.0309,0.0191,0.5369,6,430,371,5
0_Mean,0.5396,0.3151,0.5563,0.61,0.0158,,0.0308,0.0255,0.5041,6.4,403.0,398.7,4.1
0_SD,0.0567,0.0545,0.052,0.108,0.0029,,0.0056,0.0238,0.0324,1.1737877907772671,26.528810334762053,26.666874999186202,1.1972189997378646
Mean,0.5396,0.3151,0.5563,0.61,0.0158,,0.0308,0.0255,0.5041,6.4,403.0,398.7,4.1
SD,0.0567,0.0545,0.0521,0.108,0.0029,,0.0056,0.0238,0.0324,1.1738,26.5288,26.6669,1.1972
