,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7161,0.3411,0.7577,0.56,0.2857,,0.3784,0.3738,0.9431,14,748,35,11
0_1,0.8622,0.6509,0.8357,0.72,0.3214,,0.4444,0.4578,0.9443,18,745,38,7
0_2,0.7912,0.5313,0.7713,0.6,0.25,,0.3529,0.3583,0.9319,15,738,45,10
0_3,0.7503,0.3622,0.697,0.44,0.234,,0.3056,0.2915,0.9381,11,747,36,14
0_4,0.8323,0.4693,0.7874,0.64,0.2388,,0.3478,0.361,0.9257,16,732,51,9
0_5,0.7701,0.4315,0.6815,0.4,0.2564,,0.3125,0.2932,0.9455,10,754,29,15
0_6,0.7663,0.2631,0.6938,0.44,0.2115,,0.2857,0.2735,0.9319,11,742,41,14
0_7,0.841,0.5295,0.7538,0.56,0.2545,,0.35,0.349,0.9356,14,742,41,11
0_8,0.827,0.5057,0.7719,0.6,0.2542,,0.3571,0.3619,0.9332,15,739,44,10
0_9,0.8405,0.4991,0.8013,0.6538,0.2982,,0.4096,0.4154,0.9394,17,742,40,9
0_Mean,0.7997,0.4584,0.7551,0.5614,0.2605,,0.3544,0.3535,0.9369,14.1,742.9,40.0,11.0
0_SD,0.0478,0.1122,0.0503,0.1046,0.0326,,0.0479,0.0569,0.0064,2.685351208149711,6.0635523141692005,6.0553007081949835,2.581988897471611
Mean,0.7997,0.4584,0.7551,0.5614,0.2605,,0.3544,0.3535,0.9369,14.1,742.9,40.0,11.0
SD,0.0478,0.1122,0.0503,0.1046,0.0326,,0.0479,0.0569,0.0064,2.6854,6.0636,6.0553,2.582
