,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7656,0.0527,0.6091,0.25,0.08,,0.1212,0.1249,0.9604,2,701,23,6
0_1,0.4503,0.0118,0.5494,0.125,0.05,,0.0714,0.063,0.9645,1,705,19,7
0_2,0.6454,0.1472,0.6029,0.25,0.0588,,0.0952,0.1017,0.9481,2,692,32,6
0_3,0.5056,0.0156,0.5487,0.125,0.0476,,0.069,0.0606,0.9631,1,704,20,7
0_4,0.7272,0.1099,0.6702,0.375,0.1071,,0.1667,0.1846,0.959,3,699,25,5
0_5,0.7186,0.1782,0.7258,0.5,0.1026,,0.1702,0.2091,0.9467,4,689,35,4
0_6,0.79,0.0562,0.6682,0.375,0.0968,,0.1538,0.1736,0.9549,3,696,28,5
0_7,0.7667,0.1374,0.7619,0.5556,0.1786,,0.2703,0.3009,0.9631,5,700,23,4
0_8,0.556,0.059,0.6014,0.2222,0.125,,0.16,0.1529,0.9713,2,709,14,7
0_9,0.5331,0.1449,0.598,0.2222,0.0952,,0.1333,0.1294,0.9645,2,704,19,7
0_Mean,0.6458,0.0913,0.6336,0.3,0.0942,,0.1411,0.1501,0.9596,2.5,699.9,23.8,5.8
0_SD,0.1249,0.0595,0.0712,0.1472,0.0393,,0.059,0.0722,0.0077,1.2692955176439846,6.1544924874255695,6.408327915038889,1.2292725943057183
Mean,0.6458,0.0913,0.6336,0.3,0.0942,,0.1411,0.1501,0.9596,2.5,699.9,23.8,5.8
SD,0.1249,0.0595,0.0712,0.1472,0.0393,,0.059,0.0722,0.0077,1.2693,6.1545,6.4083,1.2293
