,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5048,0.0026,0.4966,0.0,0.0,,,-0.0043,0.9905,0,729,5,2
0_1,0.7691,0.1272,0.7486,0.5,0.3333,,0.4,0.4063,0.9959,1,732,2,1
0_2,0.5613,0.5012,0.748,0.5,0.25,,0.3333,0.3511,0.9946,1,731,3,1
0_3,0.0817,0.0007,0.4959,0.0,0.0,,,-0.0033,0.9905,0,728,6,1
0_4,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1,734,0,0
0_5,0.4809,0.0013,0.498,0.0,0.0,,,-0.0024,0.9946,0,731,3,1
0_6,0.4874,0.0129,0.498,0.0,0.0,,,-0.0033,0.9932,0,730,3,2
0_7,0.5566,0.0098,0.4986,0.0,0.0,,,-0.0027,0.9946,0,731,2,2
0_8,0.7203,0.5018,0.7459,0.5,0.1429,,0.2222,0.2638,0.9905,1,727,6,1
0_9,0.796,0.0383,0.7459,0.5,0.1429,,0.2222,0.2638,0.9905,1,727,6,1
0_Mean,0.5958,0.2196,0.6475,0.3,0.1869,,0.4356,0.2269,0.9935,0.5,730.0,3.6,1.2
0_SD,0.247,0.3397,0.1753,0.3496,0.31,,0.3246,0.3185,0.0031,0.5270462766947299,2.260776661041756,2.065591117977289,0.6324555320336759
Mean,0.5958,0.2196,0.6476,0.3,0.1869,,0.4355,0.2269,0.9935,0.5,730.0,3.6,1.2
SD,0.247,0.3397,0.1753,0.3496,0.31,,0.3246,0.3185,0.0031,0.527,2.2608,2.0656,0.6325
