,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.665,0.1834,0.6043,0.4571,0.1641,,0.2415,0.139,0.7231,32,493,163,38
0_1,0.7207,0.2237,0.6559,0.5571,0.195,,0.2889,0.2059,0.7355,39,495,161,31
0_2,0.6661,0.1649,0.5954,0.4348,0.1579,,0.2317,0.1274,0.7255,30,496,160,39
0_3,0.6976,0.2093,0.6427,0.5507,0.1792,,0.2705,0.1842,0.7172,38,482,174,31
0_4,0.6773,0.1995,0.637,0.5,0.1913,,0.2767,0.1863,0.7476,35,507,148,35
0_5,0.7384,0.2731,0.6521,0.5714,0.186,,0.2807,0.1967,0.7172,40,480,175,30
0_6,0.6835,0.1983,0.6511,0.5571,0.1893,,0.2826,0.1979,0.7269,39,488,167,31
0_7,0.6801,0.2138,0.6222,0.4857,0.1771,,0.2595,0.1637,0.7324,34,497,158,36
0_8,0.6853,0.1781,0.6261,0.4857,0.1818,,0.2646,0.1702,0.7393,34,502,153,36
0_9,0.6838,0.2106,0.6391,0.5286,0.1841,,0.2731,0.1835,0.7283,37,491,164,33
0_Mean,0.6898,0.2055,0.6326,0.5128,0.1806,,0.267,0.1755,0.7293,35.8,493.1,162.3,34.0
0_SD,0.0234,0.0298,0.0204,0.047,0.0117,,0.0183,0.0257,0.0096,3.32665998663324,8.332666639997866,8.433399209228876,3.2317865716108862
Mean,0.6898,0.2055,0.6326,0.5128,0.1806,,0.267,0.1755,0.7293,35.8,493.1,162.3,34.0
SD,0.0233,0.0298,0.0205,0.047,0.0117,,0.0183,0.0257,0.0096,3.3267,8.3327,8.4334,3.2318
