,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7937,0.2035,0.7417,0.5758,0.2088,,0.3065,0.3026,0.8942,19,708,72,14
0_1,0.791,0.1982,0.733,0.5455,0.225,,0.3186,0.3087,0.9053,18,718,62,15
0_2,0.7256,0.1753,0.6771,0.4375,0.1772,,0.2523,0.2325,0.8978,14,715,65,18
0_3,0.825,0.1902,0.737,0.5625,0.2069,,0.3025,0.2982,0.8978,18,711,69,14
0_4,0.8521,0.2216,0.7096,0.5,0.2025,,0.2883,0.2752,0.9027,16,717,63,16
0_5,0.7425,0.1573,0.7208,0.5312,0.1954,,0.2857,0.2777,0.8953,17,710,70,15
0_6,0.7972,0.1134,0.6381,0.375,0.1348,,0.1983,0.1721,0.8805,12,703,77,20
0_7,0.7851,0.156,0.6921,0.4688,0.1852,,0.2655,0.2494,0.8978,15,714,66,17
0_8,0.8572,0.2634,0.7581,0.6061,0.2222,,0.3252,0.3247,0.8978,20,709,70,13
0_9,0.8396,0.1954,0.7239,0.5455,0.1915,,0.2835,0.2764,0.8879,18,703,76,15
0_Mean,0.8009,0.1874,0.7131,0.5148,0.195,,0.2826,0.2718,0.8957,16.7,710.8,69.0,15.7
0_SD,0.0439,0.0407,0.0355,0.0702,0.026,,0.0372,0.0446,0.0071,2.4517567397911058,5.287301349039561,5.0990195135927845,2.110818693198342
Mean,0.8009,0.1874,0.7131,0.5148,0.195,,0.2826,0.2717,0.8957,16.7,710.8,69.0,15.7
SD,0.0439,0.0407,0.0355,0.0702,0.026,,0.0372,0.0445,0.0071,2.4518,5.2873,5.099,2.1108
