,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8594,0.3728,0.6619,0.3333,0.125,,0.1818,0.1989,0.9877,1,723,7,2
0_1,0.8429,0.4746,0.8231,0.6667,0.1176,,0.2,0.2741,0.9782,2,715,15,1
0_2,0.69,0.6679,0.8272,0.6667,0.1818,,0.2857,0.3436,0.9864,2,721,9,1
0_3,0.8105,0.6687,0.8203,0.6667,0.0952,,0.1667,0.2452,0.9727,2,711,19,1
0_4,0.9717,0.106,0.8224,0.6667,0.1111,,0.1905,0.266,0.9768,2,714,16,1
0_5,0.9016,0.5102,0.7431,0.5,0.1667,,0.25,0.2823,0.9836,2,719,10,2
0_6,0.7575,0.1169,0.6195,0.25,0.1111,,0.1538,0.1599,0.985,1,721,8,3
0_7,0.7797,0.3137,0.7452,0.5,0.2222,,0.3077,0.3281,0.9877,2,722,7,2
0_8,0.6795,0.0184,0.4918,0.0,0.0,,,-0.0083,0.9795,0,717,12,3
0_9,0.54,0.0044,0.4911,0.0,0.0,,,-0.0086,0.9781,0,716,13,3
0_Mean,0.7833,0.3254,0.7046,0.425,0.1131,,0.217,0.2081,0.9816,1.4,717.9,11.6,1.9
0_SD,0.1242,0.2545,0.1331,0.2677,0.0712,,0.0571,0.1263,0.0052,0.8432740427115678,3.928528138289623,4.115013163202924,0.8755950357709131
Mean,0.7833,0.3254,0.7046,0.425,0.1131,,0.217,0.2081,0.9816,1.4,717.9,11.6,1.9
SD,0.1242,0.2545,0.1331,0.2677,0.0712,,0.0571,0.1263,0.0052,0.8433,3.9285,4.115,0.8756
