,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7256,0.0892,0.5649,0.1765,0.075,,0.1053,0.0859,0.9371,3,757,37,14
0_1,0.715,0.1638,0.6532,0.3529,0.1395,,0.2,0.1959,0.9408,6,757,37,11
0_2,0.6072,0.0757,0.6301,0.2941,0.1562,,0.2041,0.1914,0.9519,5,767,27,12
0_3,0.6848,0.1836,0.5649,0.1765,0.075,,0.1053,0.0859,0.9371,3,757,37,14
0_4,0.4764,0.1013,0.528,0.1176,0.0392,,0.0588,0.033,0.9211,2,745,49,15
0_5,0.5358,0.0364,0.5656,0.1765,0.0769,,0.1071,0.0878,0.9383,3,758,36,14
0_6,0.551,0.0246,0.508,0.0588,0.0286,,0.0385,0.0113,0.9383,1,760,34,16
0_7,0.4318,0.0284,0.5286,0.1176,0.04,,0.0597,0.0341,0.9223,2,746,48,15
0_8,0.5991,0.0617,0.5668,0.1765,0.0811,,0.1111,0.0918,0.9408,3,760,34,14
0_9,0.6045,0.0382,0.5574,0.1765,0.0577,,0.087,0.0671,0.9223,3,745,49,14
0_Mean,0.5931,0.0803,0.5667,0.1824,0.0769,,0.1077,0.0884,0.935,3.1,755.2,38.8,13.9
0_SD,0.0977,0.0558,0.0447,0.0852,0.0418,,0.0555,0.062,0.01,1.449137674618944,7.420691791650336,7.420691791650336,1.449137674618944
Mean,0.5931,0.0803,0.5668,0.1823,0.0769,,0.1077,0.0884,0.935,3.1,755.2,38.8,13.9
SD,0.0977,0.0558,0.0447,0.0852,0.0418,,0.0555,0.062,0.01,1.4491,7.4207,7.4207,1.4491
