,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7223,0.3203,0.7418,0.5,0.1429,,0.2222,0.2603,0.9809,2,718,12,2
0_1,0.7183,0.3378,0.6612,0.3333,0.1111,,0.1667,0.1869,0.9864,1,722,8,2
0_2,0.49,0.0057,0.4932,0.0,0.0,,,-0.0075,0.9823,0,720,10,3
0_3,0.5183,0.3358,0.6598,0.3333,0.0909,,0.1429,0.1678,0.9836,1,720,10,2
0_4,0.9817,0.1559,0.8237,0.6667,0.125,,0.2105,0.2829,0.9795,2,716,14,1
0_5,0.6571,0.0058,0.4938,0.0,0.0,,,-0.0071,0.9836,0,721,9,3
0_6,0.879,0.4254,0.8272,0.6667,0.1818,,0.2857,0.3436,0.9864,2,721,9,1
0_7,0.642,0.3369,0.6639,0.3333,0.2,,0.25,0.2543,0.9918,1,726,4,2
0_8,0.9361,0.0532,0.6626,0.3333,0.1429,,0.2,0.2134,0.9891,1,724,6,2
0_9,0.7244,0.3597,0.8265,0.6667,0.1667,,0.2667,0.3285,0.985,2,720,10,1
0_Mean,0.7269,0.2336,0.6854,0.3833,0.1161,,0.2181,0.2023,0.9849,1.2,720.8,9.2,1.9
0_SD,0.1645,0.1615,0.1239,0.2491,0.0692,,0.0488,0.1238,0.0037,0.7888106377466155,2.820559440174157,2.820559440174157,0.7378647873726218
Mean,0.7269,0.2336,0.6854,0.3833,0.1161,,0.2181,0.2023,0.9849,1.2,720.8,9.2,1.9
SD,0.1645,0.1614,0.1239,0.2491,0.0692,,0.0488,0.1238,0.0037,0.7888,2.8206,2.8206,0.7379
