,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6944,0.0579,0.5888,0.2353,0.08,,0.1194,0.1057,0.9274,4,750,46,13
0_1,0.6115,0.0926,0.5393,0.125,0.0513,,0.0727,0.051,0.9372,2,759,37,14
0_2,0.6735,0.1304,0.5724,0.1875,0.0811,,0.1132,0.0965,0.9421,3,762,34,13
0_3,0.592,0.0738,0.5649,0.1875,0.0612,,0.0923,0.0757,0.9273,3,750,46,13
0_4,0.7477,0.1665,0.598,0.25,0.0851,,0.127,0.1166,0.9323,4,753,43,12
0_5,0.459,0.0347,0.5642,0.1875,0.06,,0.0909,0.0743,0.9261,3,749,47,13
0_6,0.4576,0.0287,0.5036,0.0588,0.0238,,0.0339,0.0047,0.9298,1,754,41,16
0_7,0.5306,0.0406,0.5356,0.1176,0.0513,,0.0714,0.0476,0.936,2,758,37,15
0_8,0.6311,0.0775,0.6482,0.3529,0.1176,,0.1765,0.1749,0.931,6,750,45,11
0_9,0.6486,0.135,0.5843,0.2353,0.0702,,0.1081,0.0945,0.9187,4,742,53,13
0_Mean,0.6046,0.0838,0.5699,0.1938,0.0682,,0.1005,0.0842,0.9308,3.2,752.7,42.9,13.3
0_SD,0.0969,0.0469,0.0395,0.0822,0.0252,,0.0384,0.0459,0.0066,1.3984117975602022,5.831904586934796,5.7242175593408975,1.4181364924121764
Mean,0.6046,0.0838,0.5699,0.1937,0.0682,,0.1005,0.0842,0.9308,3.2,752.7,42.9,13.3
SD,0.0968,0.0469,0.0395,0.0822,0.0252,,0.0384,0.0459,0.0066,1.3984,5.8319,5.7242,1.4181
