,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7998,0.2375,0.7185,0.4545,0.2632,,0.3333,0.3342,0.9754,5,788,14,6
0_1,0.8828,0.4436,0.7161,0.4545,0.2174,,0.2941,0.3011,0.9705,5,784,18,6
0_2,0.6245,0.0695,0.5784,0.1818,0.0909,,0.1212,0.1117,0.9643,2,782,20,9
0_3,0.7187,0.122,0.7148,0.4545,0.2,,0.2778,0.2875,0.968,5,782,20,6
0_4,0.567,0.0272,0.4882,0.0,0.0,,,-0.0173,0.9643,0,783,19,10
0_5,0.7101,0.2988,0.6925,0.4,0.25,,0.3077,0.3055,0.9778,4,790,12,6
0_6,0.6335,0.1588,0.6931,0.4,0.2667,,0.32,0.3164,0.9791,4,791,11,6
0_7,0.8256,0.2351,0.6906,0.4,0.2105,,0.2759,0.2782,0.9741,4,787,15,6
0_8,0.7704,0.2703,0.7413,0.5,0.2632,,0.3448,0.3521,0.9766,5,788,14,5
0_9,0.702,0.1661,0.6245,0.2727,0.1364,,0.1818,0.1773,0.9667,3,782,19,8
0_Mean,0.7234,0.2029,0.6658,0.3518,0.1898,,0.273,0.2447,0.9717,3.7,785.7,16.2,6.8
0_SD,0.0983,0.1213,0.0791,0.1562,0.0883,,0.0742,0.118,0.0056,1.636391694484477,3.497618237219913,3.3928028399998595,1.6193277068654826
Mean,0.7234,0.2029,0.6658,0.3518,0.1898,,0.273,0.2447,0.9717,3.7,785.7,16.2,6.8
SD,0.0983,0.1213,0.0791,0.1562,0.0884,,0.0742,0.118,0.0056,1.6364,3.4976,3.3928,1.6193
