,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8002,0.1961,0.6813,0.4286,0.1607,,0.2338,0.2277,0.9195,9,665,47,12
0_1,0.6908,0.0633,0.5792,0.2273,0.0926,,0.1316,0.1034,0.91,5,662,49,17
0_2,0.7704,0.1961,0.6907,0.4545,0.1613,,0.2381,0.2339,0.9127,10,659,52,12
0_3,0.7592,0.1573,0.6218,0.3182,0.1167,,0.1707,0.1516,0.9072,7,658,53,15
0_4,0.8207,0.154,0.6742,0.4286,0.1364,,0.2069,0.2031,0.9057,9,654,57,12
0_5,0.793,0.1605,0.6756,0.4286,0.1406,,0.2118,0.2076,0.9085,9,656,55,12
0_6,0.6738,0.0987,0.6133,0.2857,0.125,,0.1739,0.1528,0.9221,6,669,42,15
0_7,0.7186,0.1101,0.6917,0.4762,0.1316,,0.2062,0.2098,0.8948,10,645,66,11
0_8,0.7041,0.1006,0.6385,0.3333,0.1489,,0.2059,0.1887,0.9262,7,671,40,14
0_9,0.7543,0.074,0.621,0.3333,0.0972,,0.1505,0.1356,0.8921,7,646,65,14
0_Mean,0.7485,0.1311,0.6487,0.3714,0.1311,,0.1929,0.1814,0.9099,7.9,658.5,52.6,13.4
0_SD,0.0497,0.0481,0.0391,0.0827,0.0238,,0.035,0.0432,0.011,1.728840330651992,8.733715004382601,8.656404180335697,1.8973665961010275
Mean,0.7485,0.1311,0.6487,0.3714,0.1311,,0.1929,0.1814,0.9099,7.9,658.5,52.6,13.4
SD,0.0497,0.0481,0.0391,0.0827,0.0238,,0.035,0.0432,0.011,1.7288,8.7337,8.6564,1.8974
