,Inside,AUC_ROC,AUC_PR,F1,B_A,Precision,Recall,Specificity,TP,TN,FP,FN,Outside,AUC_ROC_o,AUC_PR_o,F1_o,B_A_o,Precision_o,Recall_o,Specificity_o,TP_o,TN_o,FP_o,FN_o
TOX21_AR_BLA_Antagonist_ratio,757,0.7414354732450039,0.31751267813478745,0.37333333333333335,0.6682160895981261,0.3783783783783784,0.3684210526315789,0.9680111265646731,14,696,23,24,52,0.58,0.06887464387464387,0,0.46,0.0,0.0,0.92,0,46,4,2
