,Inside,AUC_ROC,AUC_PR,F1,B_A,Precision,Recall,Specificity,TP,TN,FP,FN,Outside,AUC_ROC_o,AUC_PR_o,F1_o,B_A_o,Precision_o,Recall_o,Specificity_o,TP_o,TN_o,FP_o,FN_o
TOX21_ESRE_BLA_ratio,718,0.9249417249417249,0.6719529677721721,0.8,0.8333333333333333,1.0,0.6666666666666666,1.0,2,715,0,1,16,0,0,0,0.5,0,0,1.0,0,16,0,0
