,Inside,AUC_ROC,AUC_PR,F1,B_A,Precision,Recall,Specificity,TP,TN,FP,FN,Outside,AUC_ROC_o,AUC_PR_o,F1_o,B_A_o,Precision_o,Recall_o,Specificity_o,TP_o,TN_o,FP_o,FN_o
TOX21_GR_BLA_Antagonist_ratio,768,0.8293050022133687,0.38007407888160866,0.3846153846153846,0.6626826029216467,0.45454545454545453,0.3333333333333333,0.9920318725099602,5,747,6,10,43,0.7833333333333333,0.3091168091168091,0.6666666666666666,0.8208333333333333,0.6666666666666666,0.6666666666666666,0.975,2,39,1,1
