,Inside,AUC_ROC,AUC_PR,F1,B_A,Precision,Recall,Specificity,TP,TN,FP,FN,Outside,AUC_ROC_o,AUC_PR_o,F1_o,B_A_o,Precision_o,Recall_o,Specificity_o,TP_o,TN_o,FP_o,FN_o
TOX21_ERa_BLA_Agonist_ratio,768,0.8103704864102764,0.45058407423265806,0.5714285714285714,0.7332967807629043,0.7272727272727273,0.47058823529411764,0.996005326231691,8,748,3,9,44,0,0,0,0.5,0,0,1.0,0,44,0,0
