,Inside,AUC_ROC,AUC_PR,F1,B_A,Precision,Recall,Specificity,TP,TN,FP,FN,Outside,AUC_ROC_o,AUC_PR_o,F1_o,B_A_o,Precision_o,Recall_o,Specificity_o,TP_o,TN_o,FP_o,FN_o
TOX21_TR_LUC_GH3_Antagonist,807,0.7693581390339777,0.21276779191651665,0.27999999999999997,0.6184508104033171,0.27450980392156865,0.2857142857142857,0.9511873350923483,14,721,37,35,1,0,0,0,0.5,0,0,1.0,0,1,0,0
