,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5938,0.5832,0.5375,0.7,0.5833,,0.6364,0.0791,0.5556,7,3,5,3
0_1,0.5875,0.5631,0.55,0.6,0.6,,0.6,0.1,0.5556,6,4,4,4
0_2,0.5584,0.6786,0.5065,0.7273,0.6154,,0.6667,0.0141,0.5556,8,2,5,3
0_3,0.5974,0.7513,0.6234,0.8182,0.6923,,0.75,0.2686,0.6667,9,3,4,2
0_4,0.8571,0.9129,0.7571,0.8,0.8,,0.8,0.5143,0.7647,8,5,2,2
0_5,0.7143,0.8024,0.6643,0.9,0.6923,,0.7826,0.3812,0.7059,9,3,4,1
0_6,0.4214,0.4945,0.5929,0.9,0.6429,,0.75,0.2398,0.6471,9,2,5,1
0_7,0.7714,0.8681,0.5929,0.9,0.6429,,0.75,0.2398,0.6471,9,2,5,1
0_8,0.5643,0.5465,0.7143,1.0,0.7143,,0.8333,0.5533,0.7647,10,3,4,0
0_9,0.5429,0.6224,0.5929,0.9,0.6429,,0.75,0.2398,0.6471,9,2,5,1
0_Mean,0.6209,0.6823,0.6132,0.8245,0.6626,,0.7319,0.263,0.651,8.4,2.9,4.3,1.8
0_SD,0.1259,0.1446,0.0789,0.12,0.064,,0.0742,0.1781,0.0792,1.1737877907772671,0.9944289260117531,0.9486832980505138,1.2292725943057186
Mean,0.6209,0.6823,0.6132,0.8246,0.6626,,0.7319,0.263,0.651,8.4,2.9,4.3,1.8
SD,0.1259,0.1446,0.0789,0.12,0.064,,0.0742,0.1781,0.0792,1.1738,0.9944,0.9487,1.2293
