,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8045,0.3246,0.6537,0.3125,0.5556,,0.4,0.4082,0.9815,5,791,4,11
0_1,0.7249,0.0896,0.5893,0.1875,0.3,,0.2308,0.2252,0.9753,3,788,7,13
0_2,0.7919,0.2594,0.62,0.25,0.3333,,0.2857,0.2764,0.9753,4,787,8,12
0_3,0.7207,0.2643,0.6537,0.3125,0.5556,,0.4,0.4082,0.9815,5,791,4,11
0_4,0.8266,0.4274,0.685,0.375,0.6,,0.4615,0.4662,0.9827,6,791,4,10
0_5,0.8561,0.4783,0.7328,0.4706,0.6667,,0.5517,0.5524,0.984,8,790,4,9
0_6,0.7356,0.0846,0.5826,0.1765,0.25,,0.2069,0.1959,0.9716,3,785,9,14
0_7,0.7424,0.2032,0.6145,0.2353,0.4444,,0.3077,0.3132,0.9778,4,789,5,13
0_8,0.6841,0.271,0.612,0.2353,0.3077,,0.2667,0.2555,0.9729,4,785,9,13
0_9,0.8259,0.4216,0.7027,0.4118,0.5833,,0.4828,0.4811,0.9815,7,789,5,10
0_Mean,0.7713,0.2824,0.6446,0.2967,0.4597,,0.3594,0.3582,0.9784,4.9,788.6,5.9,11.6
0_SD,0.057,0.135,0.0499,0.0979,0.1509,,0.1166,0.1215,0.0044,1.66332999331662,2.3190036174568114,2.1317702607092643,1.6465452046971292
Mean,0.7713,0.2824,0.6446,0.2967,0.4597,,0.3594,0.3582,0.9784,4.9,788.6,5.9,11.6
SD,0.0569,0.135,0.0499,0.0979,0.1509,,0.1166,0.1215,0.0044,1.6633,2.319,2.1318,1.6465
