,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7107,0.1605,0.5577,0.125,0.125,,0.125,0.1153,0.9809,1,717,7,7
0_1,0.5605,0.0121,0.4938,0.0,0.0,,,-0.0117,0.9768,0,715,9,8
0_2,0.7404,0.0578,0.6195,0.25,0.2,,0.2222,0.214,0.9809,2,716,8,6
0_3,0.7481,0.1292,0.5597,0.125,0.2,,0.1538,0.1508,0.985,1,720,4,7
0_4,0.7048,0.0633,0.5584,0.125,0.1429,,0.1333,0.1247,0.9822,1,718,6,7
0_5,0.7951,0.0633,0.616,0.25,0.1333,,0.1739,0.1703,0.974,2,711,13,6
0_6,0.772,0.0501,0.5535,0.125,0.0714,,0.0909,0.0813,0.9727,1,711,13,7
0_7,0.7988,0.086,0.6042,0.2222,0.1667,,0.1905,0.1808,0.9768,2,713,10,7
0_8,0.7997,0.0784,0.6063,0.2222,0.2222,,0.2222,0.2125,0.9809,2,716,7,7
0_9,0.7829,0.1554,0.607,0.2222,0.25,,0.2353,0.2267,0.9822,2,717,6,7
0_Mean,0.7413,0.0856,0.5776,0.1667,0.1512,,0.1719,0.1465,0.9792,1.4,715.4,8.3,6.9
0_SD,0.0725,0.0482,0.0399,0.0802,0.0746,,0.05,0.0729,0.004,0.6992058987801011,2.9514591494904874,2.9832867780352594,0.5676462121975466
Mean,0.7413,0.0856,0.5776,0.1667,0.1511,,0.1719,0.1465,0.9792,1.4,715.4,8.3,6.9
SD,0.0725,0.0481,0.0399,0.0802,0.0746,,0.05,0.0729,0.004,0.6992,2.9515,2.9833,0.5676
