,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7538,0.4865,0.7543,0.52,0.5909,,0.5532,0.541,0.974,13,774,9,12
0_1,0.8379,0.6533,0.8362,0.68,0.7391,,0.7083,0.7001,0.9827,17,777,6,8
0_2,0.8235,0.5621,0.7891,0.6,0.4688,,0.5263,0.5134,0.9666,15,766,17,10
0_3,0.7732,0.4394,0.6923,0.4,0.4545,,0.4255,0.4093,0.9666,10,771,12,15
0_4,0.7543,0.5851,0.7923,0.6,0.5556,,0.5769,0.5633,0.9728,15,771,12,10
0_5,0.7453,0.4631,0.7155,0.44,0.6111,,0.5116,0.5058,0.974,11,776,7,14
0_6,0.8149,0.4673,0.6917,0.4,0.4348,,0.4167,0.3992,0.9653,10,770,13,15
0_7,0.8165,0.5495,0.7504,0.52,0.4643,,0.4906,0.4742,0.9666,13,768,15,12
0_8,0.8285,0.557,0.7723,0.56,0.5385,,0.549,0.5344,0.9715,14,771,12,11
0_9,0.8593,0.5939,0.8398,0.6923,0.6429,,0.6667,0.6556,0.9777,18,772,10,8
0_Mean,0.8007,0.5357,0.7634,0.5412,0.55,,0.5425,0.5296,0.9718,13.6,771.6,11.3,11.5
0_SD,0.0405,0.0688,0.0532,0.1056,0.0979,,0.0929,0.0952,0.0057,2.7568097504180447,3.3730961708462712,3.400980250849256,2.592724864350674
Mean,0.8007,0.5357,0.7634,0.5412,0.55,,0.5425,0.5296,0.9718,13.6,771.6,11.3,11.5
SD,0.0405,0.0688,0.0532,0.1056,0.0979,,0.0929,0.0952,0.0057,2.7568,3.3731,3.401,2.5927
