,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7303,0.1717,0.6135,0.25,0.25,,0.25,0.2271,0.9556,6,768,18,18
0_1,0.7533,0.2525,0.6414,0.3043,0.2917,,0.2979,0.2769,0.9592,7,769,17,16
0_2,0.6053,0.0796,0.5167,0.0435,0.1111,,0.0625,0.0528,0.9629,1,778,8,22
0_3,0.673,0.1065,0.5384,0.087,0.2,,0.1212,0.1155,0.9642,2,778,8,21
0_4,0.6873,0.2109,0.5793,0.1739,0.25,,0.2051,0.1894,0.9617,4,774,12,19
0_5,0.6692,0.133,0.5819,0.1739,0.3333,,0.2286,0.2251,0.9666,4,778,8,19
0_6,0.6702,0.0551,0.532,0.087,0.1,,0.093,0.0686,0.9518,2,768,18,21
0_7,0.6958,0.1556,0.5569,0.1304,0.1875,,0.1538,0.136,0.9592,3,773,13,20
0_8,0.7848,0.2051,0.6135,0.25,0.25,,0.25,0.2271,0.9555,6,767,18,18
0_9,0.7661,0.1875,0.6148,0.25,0.2727,,0.2609,0.2395,0.958,6,769,16,18
0_Mean,0.7035,0.1557,0.5788,0.175,0.2246,,0.1923,0.1758,0.9595,4.1,772.2,13.6,19.2
0_SD,0.0547,0.0623,0.0419,0.0872,0.0752,,0.0797,0.0775,0.0045,2.0789954839350235,4.565571644870382,4.376706016578627,1.8135294011647258
Mean,0.7035,0.1558,0.5788,0.175,0.2246,,0.1923,0.1758,0.9595,4.1,772.2,13.6,19.2
SD,0.0547,0.0623,0.0419,0.0872,0.0752,,0.0798,0.0775,0.0045,2.079,4.5656,4.3767,1.8135
