,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.728,0.0588,0.5693,0.1538,0.1538,,0.1538,0.1386,0.97,2,709,11,11
0_1,0.5503,0.0277,0.5267,0.0769,0.0556,,0.0645,0.0455,0.9604,1,703,17,12
0_2,0.7899,0.1048,0.5728,0.1538,0.25,,0.1905,0.1849,0.9768,2,714,6,11
0_3,0.7265,0.0492,0.5343,0.0769,0.1429,,0.1,0.0931,0.9754,1,714,6,12
0_4,0.7052,0.1035,0.5644,0.1538,0.1,,0.1212,0.1044,0.9604,2,702,18,11
0_5,0.7059,0.1005,0.563,0.1538,0.0909,,0.1143,0.0975,0.9577,2,700,20,11
0_6,0.788,0.1334,0.5644,0.1538,0.1,,0.1212,0.1044,0.9604,2,702,18,11
0_7,0.7497,0.1833,0.5707,0.1538,0.1818,,0.1667,0.1534,0.9727,2,711,9,11
0_8,0.6888,0.1535,0.5771,0.1667,0.1818,,0.1739,0.1609,0.974,2,711,9,10
0_9,0.8398,0.3217,0.6604,0.3333,0.3077,,0.32,0.3085,0.9768,4,711,9,8
0_Mean,0.7272,0.1236,0.5703,0.1577,0.1564,,0.1526,0.1391,0.9685,2.0,707.7,12.3,10.8
0_SD,0.0778,0.0843,0.0357,0.07,0.0774,,0.07,0.0719,0.0078,0.816496580927726,5.375872022286245,5.375872022286245,1.1352924243950935
Mean,0.7272,0.1236,0.5703,0.1577,0.1565,,0.1526,0.1391,0.9685,2.0,707.7,12.3,10.8
SD,0.0778,0.0843,0.0357,0.07,0.0774,,0.07,0.0719,0.0078,0.8165,5.3759,5.3759,1.1353
