,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7885,0.0306,0.5,0.0,,,,0.0,0.9938,0,806,0,5
0_1,0.8089,0.3653,0.5988,0.2,0.3333,,0.25,0.2547,0.9926,1,804,2,4
0_2,0.7535,0.3286,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,806,0,4
0_3,0.6685,0.0582,0.4994,0.0,0.0,,,-0.0028,0.9926,0,805,1,5
0_4,0.8104,0.0572,0.4975,0.0,0.0,,,-0.0055,0.9889,0,802,4,5
0_5,0.662,0.0629,0.4994,0.0,0.0,,,-0.0028,0.9926,0,805,1,5
0_6,0.8945,0.0744,0.4994,0.0,0.0,,,-0.0028,0.9926,0,805,1,5
0_7,0.5237,0.2536,0.6238,0.25,0.3333,,0.2857,0.2856,0.9938,1,804,2,3
0_8,0.6338,0.2092,0.5944,0.2,0.1,,0.1333,0.1339,0.984,1,796,9,4
0_9,0.841,0.2217,0.5,0.0,,,,0.0,0.9938,0,805,0,5
0_Mean,0.7385,0.1662,0.5413,0.085,0.2208,,0.2506,0.1107,0.992,0.4,803.8,2.0,4.5
0_SD,0.1133,0.1245,0.0547,0.1107,0.3468,,0.0853,0.1636,0.0033,0.5163977794943223,2.973961069759395,2.748737083745107,0.7071067811865476
Mean,0.7385,0.1662,0.5413,0.085,0.2208,,0.2506,0.1106,0.992,0.4,803.8,2.0,4.5
SD,0.1133,0.1245,0.0547,0.1107,0.3468,,0.0853,0.1636,0.0032,0.5164,2.974,2.7487,0.7071
