,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7148,0.1688,0.6114,0.2381,0.2941,,0.2632,0.2471,0.9653,5,775,12,16
0_1,0.7334,0.0955,0.5838,0.1905,0.1818,,0.186,0.1639,0.9567,4,769,18,17
0_2,0.7253,0.0829,0.5581,0.1429,0.125,,0.1333,0.1089,0.9517,3,766,21,18
0_3,0.6048,0.168,0.5876,0.1905,0.25,,0.2162,0.2001,0.9641,4,775,12,17
0_4,0.6928,0.1507,0.5838,0.1905,0.1818,,0.186,0.1639,0.9567,4,769,18,17
0_5,0.6437,0.0576,0.5375,0.0952,0.1111,,0.1026,0.0808,0.9567,2,771,16,19
0_6,0.6563,0.1418,0.6076,0.2381,0.2174,,0.2273,0.2059,0.9579,5,769,18,16
0_7,0.8259,0.5233,0.7562,0.5238,0.55,,0.5366,0.5247,0.9765,11,778,9,10
0_8,0.8342,0.2368,0.5625,0.1364,0.25,,0.1765,0.1681,0.9653,3,777,9,19
0_9,0.7717,0.3068,0.6295,0.2857,0.2222,,0.25,0.2293,0.9554,6,765,21,15
0_Mean,0.7203,0.1932,0.6018,0.2232,0.2383,,0.2278,0.2092,0.9606,4.7,771.4,15.4,16.4
0_SD,0.0753,0.1372,0.0607,0.1194,0.1232,,0.1192,0.1219,0.0072,2.496664441476534,4.575295983139597,4.575295983139597,2.590581230363393
Mean,0.7203,0.1932,0.6018,0.2232,0.2383,,0.2278,0.2093,0.9606,4.7,771.4,15.4,16.4
SD,0.0753,0.1373,0.0607,0.1194,0.1232,,0.1192,0.1219,0.0072,2.4967,4.5753,4.5753,2.5906
