,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8399,0.3414,0.6351,0.2727,0.6,,0.375,0.3993,0.9877,3,800,2,8
0_1,0.7822,0.4044,0.6768,0.3636,0.3333,,0.3478,0.3388,0.9815,4,794,8,7
0_2,0.8402,0.165,0.5411,0.0909,0.125,,0.1053,0.0962,0.9791,1,795,7,10
0_3,0.9471,0.1688,0.632,0.2727,0.3,,0.2857,0.2767,0.9815,3,795,7,8
0_4,0.6901,0.0306,0.5469,0.1,0.1667,,0.125,0.1208,0.9828,1,797,5,9
0_5,0.9084,0.4034,0.6488,0.3,0.6,,0.4,0.4194,0.9889,3,800,2,7
0_6,0.7697,0.158,0.5981,0.2,0.4,,0.2667,0.2767,0.9865,2,799,3,8
0_7,0.8663,0.1474,0.5456,0.1,0.125,,0.1111,0.1019,0.9803,1,795,7,9
0_8,0.8819,0.1413,0.5981,0.2,0.4,,0.2667,0.2767,0.9865,2,799,3,8
0_9,0.8125,0.1747,0.5442,0.0909,0.3333,,0.1429,0.1685,0.9852,1,799,2,10
0_Mean,0.8338,0.2135,0.5967,0.1991,0.3383,,0.2426,0.2475,0.984,2.1,797.3,4.6,8.4
0_SD,0.0743,0.1251,0.0503,0.1006,0.1721,,0.1137,0.1201,0.0034,1.1005049346146119,2.359378449224852,2.4585451886114367,1.0749676997731399
Mean,0.8338,0.2135,0.5967,0.1991,0.3383,,0.2426,0.2475,0.984,2.1,797.3,4.6,8.4
SD,0.0743,0.1251,0.0503,0.1006,0.1721,,0.1137,0.1201,0.0034,1.1005,2.3594,2.4585,1.075
