,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7527,0.4989,0.7181,0.4516,0.5385,,0.4912,0.4748,0.9642,14,767,12,17
0_1,0.7551,0.5355,0.7691,0.5484,0.68,,0.6071,0.5969,0.9728,17,771,8,14
0_2,0.7835,0.5269,0.7355,0.4839,0.6,,0.5357,0.5225,0.9679,15,769,10,16
0_3,0.7663,0.5671,0.7609,0.5333,0.64,,0.5818,0.5698,0.9716,16,770,9,14
0_4,0.7865,0.5649,0.7646,0.5484,0.5312,,0.5397,0.5211,0.9642,17,763,15,14
0_5,0.7837,0.3562,0.6671,0.3548,0.4074,,0.3793,0.3573,0.9555,11,762,16,20
0_6,0.7194,0.3915,0.6703,0.3548,0.5,,0.4151,0.4021,0.9617,11,767,11,20
0_7,0.7695,0.4541,0.6962,0.4194,0.3824,,0.4,0.3754,0.9518,13,757,21,18
0_8,0.7671,0.5071,0.7471,0.5161,0.4848,,0.5,0.4797,0.9604,16,761,17,15
0_9,0.8517,0.5942,0.7665,0.5484,0.5862,,0.5667,0.5503,0.9679,17,766,12,14
0_Mean,0.7736,0.4996,0.7295,0.4759,0.5351,,0.5017,0.485,0.9638,14.7,765.3,13.1,16.2
0_SD,0.0338,0.0776,0.0396,0.0773,0.0956,,0.0798,0.083,0.0067,2.359378449224852,4.4484703987875305,4.067486256208427,2.440400695696417
Mean,0.7736,0.4996,0.7295,0.4759,0.535,,0.5017,0.485,0.9638,14.7,765.3,13.1,16.2
SD,0.0338,0.0776,0.0396,0.0774,0.0956,,0.0798,0.083,0.0067,2.3594,4.4485,4.0675,2.4404
