,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6909,0.0911,0.6244,0.3158,0.1017,,0.1538,0.1449,0.9186,6,739,53,13
0_1,0.6958,0.0849,0.6526,0.3684,0.1228,,0.1842,0.1806,0.9236,7,742,50,12
0_2,0.6784,0.1914,0.6621,0.3684,0.1667,,0.2295,0.2213,0.942,7,757,35,12
0_3,0.6277,0.0985,0.6,0.2632,0.0909,,0.1351,0.1203,0.9211,5,742,50,14
0_4,0.5638,0.0874,0.5649,0.2105,0.0588,,0.092,0.0708,0.9026,4,728,64,15
0_5,0.5447,0.0424,0.5937,0.2632,0.0769,,0.119,0.1044,0.9088,5,732,60,14
0_6,0.6639,0.1667,0.6809,0.4211,0.1455,,0.2162,0.2176,0.9285,8,745,47,11
0_7,0.5789,0.1089,0.6263,0.3158,0.1071,,0.16,0.1507,0.9223,6,742,50,13
0_8,0.7943,0.1478,0.7127,0.5,0.1449,,0.2247,0.2365,0.9149,10,732,59,10
0_9,0.55,0.0719,0.6181,0.3158,0.087,,0.1364,0.128,0.9062,6,728,63,13
0_Mean,0.6388,0.1091,0.6336,0.3342,0.1102,,0.1651,0.1575,0.9189,6.4,738.7,53.1,12.7
0_SD,0.0806,0.0459,0.0441,0.0842,0.0342,,0.0472,0.055,0.0116,1.7126976771553504,8.9820809269221,8.774331250237188,1.4944341180973264
Mean,0.6388,0.1091,0.6336,0.3342,0.1102,,0.1651,0.1575,0.9189,6.4,738.7,53.1,12.7
SD,0.0806,0.0458,0.0441,0.0842,0.0342,,0.0472,0.055,0.0116,1.7127,8.9821,8.7743,1.4944
