,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.659,0.0701,0.5574,0.1765,0.0577,,0.087,0.0671,0.9223,3,745,49,14
0_1,0.6851,0.1064,0.6763,0.4118,0.1296,,0.1972,0.2026,0.9297,7,747,47,10
0_2,0.591,0.0817,0.6149,0.2941,0.0893,,0.137,0.1299,0.9223,5,743,51,12
0_3,0.6427,0.1637,0.5868,0.2353,0.0755,,0.1143,0.1006,0.9236,4,745,49,13
0_4,0.4525,0.0404,0.5517,0.1765,0.0492,,0.0769,0.0562,0.9112,3,736,58,14
0_5,0.5219,0.0291,0.5486,0.1765,0.0455,,0.0723,0.0509,0.9051,3,731,63,14
0_6,0.5126,0.0224,0.4986,0.0588,0.02,,0.0299,-0.0017,0.9199,1,745,49,16
0_7,0.428,0.0235,0.5223,0.1176,0.0333,,0.0519,0.0244,0.91,2,736,58,15
0_8,0.5727,0.0548,0.5561,0.1765,0.0556,,0.0845,0.0645,0.9199,3,743,51,14
0_9,0.5979,0.045,0.608,0.2941,0.0746,,0.119,0.1124,0.9088,5,732,62,12
0_Mean,0.5663,0.0637,0.5721,0.2118,0.063,,0.097,0.0807,0.9173,3.6,740.3,53.7,13.4
0_SD,0.0864,0.0443,0.0511,0.1007,0.0311,,0.0474,0.0583,0.008,1.7126976771553504,5.945119380167605,5.945119380167605,1.7126976771553504
Mean,0.5663,0.0637,0.5721,0.2118,0.063,,0.097,0.0807,0.9173,3.6,740.3,53.7,13.4
SD,0.0864,0.0443,0.0511,0.1008,0.0311,,0.0474,0.0583,0.0079,1.7127,5.9451,5.9451,1.7127
