,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6734,0.1877,0.7033,0.4444,0.2105,,0.2857,0.2834,0.9507,8,763,30,10
0_1,0.7341,0.224,0.7235,0.5,0.1765,,0.2609,0.2713,0.9371,9,751,42,9
0_2,0.676,0.2695,0.6446,0.3333,0.1463,,0.2034,0.1945,0.942,6,758,35,12
0_3,0.8168,0.3375,0.6916,0.4211,0.2105,,0.2807,0.2743,0.9494,8,762,30,11
0_4,0.9761,0.5781,0.9202,0.8947,0.2833,,0.4304,0.4857,0.9445,17,749,43,2
0_5,0.7499,0.4222,0.6928,0.4211,0.2222,,0.2909,0.2833,0.9519,8,764,28,11
0_6,0.8012,0.4461,0.7385,0.5263,0.2041,,0.2941,0.3029,0.9408,10,753,39,9
0_7,0.7783,0.265,0.7027,0.4444,0.2051,,0.2807,0.2791,0.9494,8,761,31,10
0_8,0.7053,0.2535,0.6774,0.3889,0.2059,,0.2692,0.2608,0.9531,7,765,27,11
0_9,0.842,0.4601,0.7601,0.5556,0.2632,,0.3571,0.3626,0.9556,10,764,28,8
0_Mean,0.7753,0.3444,0.7255,0.493,0.2128,,0.2953,0.2998,0.9475,9.1,759.0,33.3,9.3
0_SD,0.0911,0.1263,0.0756,0.1556,0.0388,,0.0605,0.0771,0.006,3.0349812373573433,5.92546294487706,6.03784361801095,2.8303906287138374
Mean,0.7753,0.3444,0.7255,0.493,0.2128,,0.2953,0.2998,0.9474,9.1,759.0,33.3,9.3
SD,0.0911,0.1263,0.0755,0.1556,0.0388,,0.0605,0.0771,0.006,3.035,5.9255,6.0378,2.8304
