,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.739,0.0349,0.5801,0.2,0.0303,,0.0526,0.0635,0.9556,1,774,32,4
0_1,0.6834,0.1586,0.7857,0.6,0.1154,,0.1935,0.2539,0.9692,3,783,23,2
0_2,0.7762,0.1008,0.6839,0.4,0.0714,,0.1212,0.1577,0.9642,2,780,26,3
0_3,0.7136,0.2139,0.587,0.2,0.0455,,0.0741,0.0838,0.9692,1,785,21,4
0_4,0.6797,0.0164,0.5895,0.2,0.0556,,0.087,0.0951,0.9741,1,789,17,4
0_5,0.6475,0.0593,0.595,0.2,0.1111,,0.1429,0.142,0.9852,1,798,8,4
0_6,0.4849,0.2057,0.587,0.2,0.0455,,0.0741,0.0838,0.9692,1,785,21,4
0_7,0.5019,0.2535,0.6114,0.25,0.0435,,0.0741,0.094,0.9691,1,784,22,3
0_8,0.5026,0.0547,0.582,0.2,0.0333,,0.0571,0.068,0.9593,1,776,29,4
0_9,0.6999,0.0332,0.5882,0.2,0.05,,0.08,0.089,0.9716,1,786,19,4
0_Mean,0.6429,0.1131,0.619,0.265,0.0602,,0.0957,0.1131,0.9687,1.3,784.0,21.8,3.6
0_SD,0.1069,0.0874,0.0662,0.1334,0.0302,,0.0441,0.0579,0.0081,0.6749485577105528,6.733003292241386,6.646636576327743,0.6992058987801011
Mean,0.6429,0.1131,0.619,0.265,0.0602,,0.0957,0.1131,0.9687,1.3,784.0,21.8,3.6
SD,0.1069,0.0874,0.0662,0.1334,0.0302,,0.0441,0.0579,0.0081,0.6749,6.733,6.6466,0.6992
