,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7337,0.3316,0.7513,0.56,0.2373,,0.3333,0.3345,0.9307,14,738,45,11
0_1,0.8657,0.5286,0.801,0.68,0.2179,,0.3301,0.353,0.9146,17,722,61,8
0_2,0.7952,0.5578,0.7662,0.6,0.2206,,0.3226,0.332,0.922,15,730,53,10
0_3,0.7709,0.3935,0.7145,0.48,0.2308,,0.3117,0.3027,0.9344,12,743,40,13
0_4,0.8374,0.4808,0.7804,0.64,0.2051,,0.3107,0.3288,0.9121,16,721,62,9
0_5,0.7663,0.4432,0.7164,0.48,0.2449,,0.3243,0.314,0.9381,12,746,37,13
0_6,0.7553,0.3061,0.7293,0.52,0.2131,,0.3023,0.3006,0.9257,13,735,48,12
0_7,0.8404,0.5024,0.75,0.56,0.2295,,0.3256,0.3277,0.9282,14,736,47,11
0_8,0.8246,0.4827,0.7687,0.6,0.2344,,0.3371,0.3446,0.927,15,734,49,10
0_9,0.8399,0.4527,0.7751,0.6154,0.2388,,0.3441,0.3521,0.9245,16,731,51,10
0_Mean,0.803,0.4479,0.7553,0.5735,0.2272,,0.3242,0.329,0.9257,14.4,733.6,49.3,10.7
0_SD,0.0445,0.082,0.0285,0.0664,0.0126,,0.0129,0.0186,0.0081,1.7126976771553504,8.044321668799123,8.014570065407959,1.636391694484477
Mean,0.8029,0.4479,0.7553,0.5735,0.2272,,0.3242,0.329,0.9257,14.4,733.6,49.3,10.7
SD,0.0445,0.082,0.0285,0.0664,0.0126,,0.0129,0.0186,0.0081,1.7127,8.0443,8.0146,1.6364
