,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.787,0.5,0.0,,,0.0,0.9938
0_1,0.8269,0.5988,0.2,0.3333,0.25,0.2547,0.9926
0_2,0.7493,0.5994,0.2,0.5,0.2857,0.3137,0.9938
0_3,0.7605,0.4994,0.0,0.0,,-0.0028,0.9926
0_4,0.8264,0.4975,0.0,0.0,,-0.0055,0.9889
0_5,0.6667,0.4994,0.0,0.0,,-0.0028,0.9926
0_6,0.9279,0.4994,0.0,0.0,,-0.0028,0.9926
0_7,0.6632,0.6238,0.25,0.3333,0.2857,0.2856,0.9938
0_8,0.6758,0.5944,0.2,0.1,0.1333,0.1339,0.984
0_9,0.8345,0.5,0.0,,,0.0,0.9938
0_Mean,0.7718,0.5412,0.085,0.1583,0.2387,0.0974,0.9919
0_SD,0.0864,0.0547,0.1107,0.2006,0.0722,0.1366,0.0031
Mean,0.7718,0.5412,0.085,0.1583,0.2387,0.0974,0.9919
SD,0.0864,0.0547,0.1107,0.2006,0.0722,0.1366,0.0031
