,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.575,0.55,0.6,0.6,0.6,0.1,0.5556
0_1,0.525,0.55,0.6,0.6,0.6,0.1,0.5556
0_2,0.6234,0.5065,0.7273,0.6154,0.6667,0.0141,0.5556
0_3,0.6234,0.5065,0.7273,0.6154,0.6667,0.0141,0.5556
0_4,0.9286,0.7571,0.8,0.8,0.8,0.5143,0.7647
0_5,0.8071,0.7857,1.0,0.7692,0.8696,0.663,0.8235
0_6,0.5214,0.5929,0.9,0.6429,0.75,0.2398,0.6471
0_7,0.6714,0.5214,0.9,0.6,0.72,0.0655,0.5882
0_8,0.5571,0.6643,0.9,0.6923,0.7826,0.3812,0.7059
0_9,0.6929,0.4714,0.8,0.5714,0.6667,-0.0738,0.5294
0_Mean,0.6525,0.5906,0.7955,0.6507,0.7122,0.2018,0.6281
0_SD,0.1301,0.1094,0.1335,0.0779,0.0884,0.2426,0.1031
Mean,0.6525,0.5906,0.7955,0.6507,0.7122,0.2018,0.6281
SD,0.1301,0.1094,0.1335,0.0779,0.0884,0.2426,0.1031
