,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7594,0.1561,0.6017,0.2174,0.3125,,0.2564,0.2429,0.9643,5,778,11,18
0_1,0.7555,0.235,0.5608,0.1304,0.3,,0.1818,0.1829,0.9667,3,782,7,20
0_2,0.5552,0.0424,0.5177,0.0417,0.1667,,0.0667,0.0698,0.9655,1,783,5,23
0_3,0.6915,0.091,0.5587,0.125,0.3333,,0.1818,0.1899,0.9667,3,782,6,21
0_4,0.6866,0.2575,0.5789,0.1667,0.3636,,0.2286,0.2312,0.9667,4,781,7,20
0_5,0.6925,0.0911,0.5384,0.087,0.2,,0.1212,0.1155,0.9642,2,780,8,21
0_6,0.645,0.0649,0.516,0.0435,0.1,,0.0606,0.0482,0.9618,1,779,9,22
0_7,0.6818,0.1602,0.5831,0.1739,0.4,,0.2424,0.2501,0.9692,4,782,6,19
0_8,0.8112,0.2061,0.6203,0.2609,0.2727,,0.2667,0.2458,0.9593,6,772,16,17
0_9,0.7242,0.2241,0.562,0.1304,0.375,,0.1935,0.2084,0.9692,3,783,5,20
0_Mean,0.7003,0.1528,0.5638,0.1377,0.2824,,0.18,0.1785,0.9654,3.2,780.2,8.0,20.1
0_SD,0.0701,0.0769,0.0339,0.0704,0.098,,0.0748,0.0748,0.0031,1.6193277068654823,3.32665998663324,3.366501646120693,1.7919573407620817
Mean,0.7003,0.1528,0.5638,0.1377,0.2824,,0.18,0.1785,0.9654,3.2,780.2,8.0,20.1
SD,0.0701,0.0769,0.0339,0.0704,0.0979,,0.0748,0.0748,0.0031,1.6193,3.3267,3.3665,1.792
