,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7369,0.1412,0.5532,0.1176,0.1818,,0.1429,0.1317,0.9705,2,787,9,15
0_1,0.7802,0.1671,0.5576,0.1176,0.5,,0.1905,0.2354,0.9791,2,794,2,15
0_2,0.5211,0.0409,0.525,0.0588,0.125,,0.08,0.0725,0.9717,1,789,7,16
0_3,0.6997,0.0588,0.5269,0.0588,0.2,,0.0909,0.0985,0.9754,1,792,4,16
0_4,0.5795,0.122,0.5612,0.125,0.5,,0.2,0.2431,0.9803,2,794,2,14
0_5,0.6504,0.0807,0.5594,0.125,0.2857,,0.1739,0.1785,0.9766,2,791,5,14
0_6,0.6743,0.1843,0.5894,0.1875,0.3,,0.2308,0.2252,0.9754,3,789,7,13
0_7,0.7897,0.1722,0.56,0.125,0.3333,,0.1818,0.1947,0.9778,2,792,4,14
0_8,0.5603,0.0425,0.5269,0.0625,0.125,,0.0833,0.0756,0.9729,1,789,7,15
0_9,0.7763,0.0693,0.4975,0.0,0.0,,,-0.0103,0.9741,0,791,4,17
0_Mean,0.6769,0.1079,0.5457,0.0978,0.2551,,0.1527,0.1445,0.9754,1.6,790.8,5.1,14.9
0_SD,0.0974,0.056,0.0262,0.0526,0.1621,,0.056,0.0846,0.0032,0.8432740427115678,2.2997584414213788,2.330951164939612,1.1972189997378646
Mean,0.6768,0.1079,0.5457,0.0978,0.2551,,0.1527,0.1445,0.9754,1.6,790.8,5.1,14.9
SD,0.0974,0.056,0.0262,0.0526,0.1621,,0.056,0.0846,0.0032,0.8433,2.2998,2.331,1.1972
