,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8934,0.0331,0.5,0.0,,,,0.0,0.9959,0,732,0,3
0_1,0.9447,0.3662,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,732,0,2
0_2,0.7049,0.0137,0.4993,0.0,0.0,,,-0.0024,0.9946,0,731,1,3
0_3,0.7454,0.0206,0.5,0.0,,,,0.0,0.9959,0,732,0,3
0_4,0.6713,0.0474,0.4993,0.0,0.0,,,-0.0027,0.9932,0,730,1,4
0_5,0.7633,0.3442,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,730,1,2
0_6,0.7893,0.433,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,730,1,2
0_7,0.9587,0.537,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,730,1,2
0_8,0.754,0.0917,0.6653,0.3333,0.3333,,0.3333,0.3306,0.9946,1,729,2,2
0_9,0.9902,0.5637,0.6667,0.3333,1.0,,0.5,0.5766,0.9973,1,731,0,2
0_Mean,0.8215,0.245,0.5995,0.2,0.4792,,0.4222,0.2698,0.9956,0.6,730.7,0.7,2.5
0_SD,0.1148,0.2256,0.0859,0.1721,0.3825,,0.0655,0.2453,0.0013,0.5163977794943223,1.0593499054713804,0.674948557710553,0.7071067811865476
Mean,0.8215,0.2451,0.5995,0.2,0.4792,,0.4222,0.2698,0.9956,0.6,730.7,0.7,2.5
SD,0.1148,0.2256,0.086,0.1721,0.3825,,0.0656,0.2454,0.0012,0.5164,1.0593,0.6749,0.7071
