,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.937,0.0364,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_1,0.6424,0.0045,0.4993,0.0,0.0,,,-0.0019,0.9959,0,733,1,2
0_2,0.4292,0.0014,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_3,0.9976,0.6458,0.75,0.5,1.0,,0.6667,0.7066,0.9986,1,734,0,1
0_4,0.6502,0.0047,0.4986,0.0,0.0,,,-0.0027,0.9946,0,732,2,2
0_5,0.9176,0.015,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_6,0.6461,0.0047,0.5,0.0,,,,0.0,0.9973,0,734,0,2
0_7,1.0,1.0,0.9993,1.0,0.5,,0.6667,0.7066,0.9986,1,733,1,0
0_8,0.9986,0.25,0.4993,0.0,0.0,,,-0.0014,0.9973,0,733,1,1
0_9,0.8842,0.0041,0.4986,0.0,0.0,,,-0.0019,0.9959,0,732,2,1
0_Mean,0.8103,0.1967,0.5745,0.15,0.2143,,0.6667,0.1403,0.9969,0.2,733.2,0.8,1.5
0_SD,0.2016,0.3487,0.1688,0.3375,0.3934,,0.0,0.2985,0.0013,0.42163702135578396,0.7888106377466155,0.7888106377466155,0.7071067811865476
Mean,0.8103,0.1967,0.5744,0.15,0.2143,,0.6667,0.1403,0.9969,0.2,733.2,0.8,1.5
SD,0.2015,0.3487,0.1688,0.3375,0.3934,,0.0,0.2984,0.0013,0.4216,0.7888,0.7888,0.7071
