,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7724,0.1216,0.521,0.0476,0.2,,0.0769,0.0852,0.9673,1,710,4,20
0_1,0.7354,0.1668,0.5448,0.0952,0.3333,,0.1481,0.166,0.9687,2,710,4,19
0_2,0.8382,0.1797,0.5434,0.0952,0.25,,0.1379,0.1394,0.966,2,708,6,19
0_3,0.7725,0.171,0.5917,0.1905,0.4444,,0.2667,0.2779,0.9701,4,709,5,17
0_4,0.857,0.3218,0.6162,0.2381,0.5556,,0.3333,0.3522,0.9728,5,710,4,16
0_5,0.7576,0.2351,0.5888,0.1818,0.5714,,0.2759,0.3116,0.9714,4,710,3,18
0_6,0.7576,0.1895,0.5874,0.1818,0.4444,,0.2581,0.2708,0.9687,4,708,5,18
0_7,0.8717,0.1824,0.5426,0.0909,0.3333,,0.1429,0.1615,0.9673,2,709,4,20
0_8,0.8073,0.166,0.5434,0.0952,0.25,,0.1379,0.1394,0.9659,2,707,6,19
0_9,0.7523,0.1045,0.5679,0.1429,0.375,,0.2069,0.2181,0.9687,3,708,5,18
0_Mean,0.7922,0.1838,0.5647,0.1359,0.3758,,0.1985,0.2122,0.9687,2.9,708.9,4.6,18.4
0_SD,0.0482,0.0603,0.0302,0.0601,0.1274,,0.0818,0.0874,0.0022,1.286683937707919,1.1005049346146119,0.9660917830792959,1.2649110640673518
Mean,0.7922,0.1838,0.5647,0.1359,0.3757,,0.1985,0.2122,0.9687,2.9,708.9,4.6,18.4
SD,0.0481,0.0602,0.0302,0.0601,0.1274,,0.0818,0.0874,0.0022,1.2867,1.1005,0.9661,1.2649
