,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7855,0.38,0.6785,0.3684,0.4375,,0.4,0.3884,0.9742,7,785,9,12
0_1,0.8429,0.4832,0.7074,0.4211,0.6154,,0.5,0.4995,0.9803,8,789,5,11
0_2,0.7476,0.4078,0.7324,0.4737,0.5625,,0.5143,0.5056,0.9791,9,787,7,10
0_3,0.8359,0.2268,0.6729,0.3684,0.28,,0.3182,0.3026,0.9631,7,776,18,12
0_4,0.7665,0.4367,0.7184,0.4444,0.5714,,0.5,0.4941,0.9803,8,788,6,10
0_5,0.8565,0.5495,0.7184,0.4444,0.5714,,0.5,0.4941,0.9803,8,788,6,10
0_6,0.758,0.2136,0.5789,0.1667,0.3,,0.2143,0.2107,0.9729,3,787,7,15
0_7,0.8024,0.3136,0.6086,0.2222,0.5,,0.3077,0.3237,0.9778,4,790,4,14
0_8,0.8115,0.3765,0.6913,0.3889,0.5833,,0.4667,0.4668,0.9803,7,789,5,11
0_9,0.9056,0.5543,0.8018,0.6111,0.6471,,0.6286,0.6207,0.984,11,788,6,7
0_Mean,0.8112,0.3942,0.6909,0.3909,0.5069,,0.435,0.4306,0.9772,7.2,786.7,7.3,11.2
0_SD,0.0497,0.1189,0.0629,0.1255,0.1282,,0.1235,0.1219,0.0059,2.2997584414213788,4.001388647846034,4.001388647846033,2.250925735484551
Mean,0.8112,0.3942,0.6909,0.3909,0.5069,,0.435,0.4306,0.9772,7.2,786.7,7.3,11.2
SD,0.0497,0.1189,0.0629,0.1255,0.1282,,0.1235,0.1219,0.0059,2.2998,4.0014,4.0014,2.2509
