,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8958,0.1152,0.5897,0.1818,0.5,,0.2667,0.2961,0.9865,2,801,2,9
0_1,0.7751,0.1784,0.5981,0.2,0.4,,0.2667,0.2767,0.9865,2,800,3,8
0_2,0.943,0.4902,0.6981,0.4,0.5714,,0.4706,0.4727,0.9889,4,800,3,6
0_3,0.8343,0.1584,0.5494,0.1,0.5,,0.1667,0.2197,0.9877,1,802,1,9
0_4,0.8675,0.1632,0.5994,0.2,0.6667,,0.3077,0.3613,0.9889,2,802,1,8
0_5,0.7836,0.1152,0.5975,0.2,0.3333,,0.25,0.2511,0.9852,2,799,4,8
0_6,0.8853,0.3077,0.6799,0.3636,0.5714,,0.4444,0.45,0.9877,4,799,3,7
0_7,0.7888,0.3567,0.5897,0.1818,0.5,,0.2667,0.2961,0.9865,2,800,2,9
0_8,0.8036,0.2166,0.5909,0.1818,1.0,,0.3077,0.424,0.9889,2,802,0,9
0_9,0.7981,0.2917,0.5897,0.1818,0.5,,0.2667,0.2961,0.9865,2,800,2,9
0_Mean,0.8375,0.2393,0.6082,0.2191,0.5543,,0.3014,0.3344,0.9873,2.3,800.5,2.1,8.2
0_SD,0.0574,0.1209,0.0451,0.091,0.1814,,0.0912,0.0876,0.0013,0.9486832980505138,1.1785113019775793,1.1972189997378648,1.0327955589886444
Mean,0.8375,0.2393,0.6082,0.2191,0.5543,,0.3014,0.3344,0.9873,2.3,800.5,2.1,8.2
SD,0.0573,0.1209,0.0451,0.091,0.1814,,0.0911,0.0876,0.0013,0.9487,1.1785,1.1972,1.0328
