,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7092,0.0885,0.5,0.0,,,,0.0,0.9959,0,733,0,3
0_1,0.9309,0.0348,0.4993,0.0,0.0,,,-0.0024,0.9946,0,732,1,3
0_2,0.7797,0.2243,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,732,1,2
0_3,0.3383,0.002,0.5,0.0,,,,0.0,0.9959,0,733,0,3
0_4,0.7853,0.2708,0.625,0.25,1.0,,0.4,0.499,0.9959,1,732,0,3
0_5,0.9273,0.0733,0.5,0.0,,,,0.0,0.9946,0,732,0,4
0_6,0.8294,0.1777,0.6236,0.25,0.3333,,0.2857,0.2853,0.9932,1,730,2,3
0_7,0.7628,0.0554,0.4986,0.0,0.0,,,-0.0033,0.9932,0,730,2,3
0_8,0.9939,0.7183,0.8333,0.6667,1.0,,0.8,0.8159,0.9986,2,732,0,1
0_9,0.9968,0.5111,0.666,0.3333,0.5,,0.4,0.4063,0.9959,1,731,1,2
0_Mean,0.8053,0.2156,0.5912,0.1833,0.4762,,0.4571,0.2407,0.9954,0.6,731.7,0.7,2.7
0_SD,0.1925,0.2321,0.1125,0.225,0.4131,,0.1979,0.2881,0.0016,0.6992058987801011,1.0593499054713804,0.8232726023485646,0.8232726023485646
Mean,0.8054,0.2156,0.5912,0.1833,0.4762,,0.4571,0.2407,0.9954,0.6,731.7,0.7,2.7
SD,0.1925,0.2321,0.1125,0.225,0.4131,,0.198,0.2881,0.0016,0.6992,1.0593,0.8233,0.8233
