,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7408,0.3212,0.6612,0.3333,0.2727,,0.3,0.292,0.981,3,719,8,6
0_1,0.7595,0.0443,0.5577,0.125,0.125,,0.125,0.1154,0.981,1,720,7,7
0_2,0.8131,0.0978,0.6216,0.25,0.2857,,0.2667,0.2597,0.985,2,722,5,6
0_3,0.6777,0.1722,0.6243,0.25,0.6667,,0.3636,0.4046,0.9905,2,726,1,6
0_4,0.797,0.0609,0.4966,0.0,0.0,,,-0.0087,0.9823,0,722,5,8
0_5,0.7696,0.2006,0.6861,0.375,0.6,,0.4615,0.4699,0.9905,3,725,2,5
0_6,0.9438,0.421,0.6847,0.375,0.4286,,0.4,0.3947,0.9878,3,723,4,5
0_7,0.7647,0.0452,0.4952,0.0,0.0,,,-0.0103,0.9796,0,720,7,8
0_8,0.5655,0.0575,0.5591,0.125,0.1667,,0.1429,0.1362,0.9837,1,722,5,7
0_9,0.6255,0.2877,0.6841,0.375,0.375,,0.375,0.3681,0.9864,3,722,5,5
0_Mean,0.7457,0.1708,0.607,0.2208,0.292,,0.3043,0.2422,0.9848,1.8,722.1,4.9,6.3
0_SD,0.1049,0.1341,0.0754,0.1497,0.2298,,0.1207,0.1745,0.0039,1.2292725943057183,2.1832697191750423,2.183269719175042,1.1595018087284057
Mean,0.7457,0.1708,0.6071,0.2208,0.292,,0.3043,0.2422,0.9848,1.8,722.1,4.9,6.3
SD,0.1049,0.1341,0.0754,0.1496,0.2298,,0.1207,0.1745,0.0039,1.2293,2.1833,2.1833,1.1595
