,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6747,0.0142,0.4994,0.0,0.0,,,-0.0028,0.9926,0,808,1,5
0_1,0.7952,0.286,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,809,0,4
0_2,0.5658,0.0072,0.4994,0.0,0.0,,,-0.0025,0.9938,0,808,1,4
0_3,0.8041,0.2277,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,808,0,4
0_4,0.8067,0.0308,0.4994,0.0,0.0,,,-0.0028,0.9926,0,807,1,5
0_5,0.779,0.0527,0.5,0.0,,,,0.0,0.9938,0,808,0,5
0_6,0.8498,0.3359,0.5994,0.2,0.5,,0.2857,0.3137,0.9938,1,807,1,4
0_7,0.8322,0.1011,0.5,0.0,,,,0.0,0.9938,0,808,0,5
0_8,0.8605,0.2632,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,808,0,4
0_9,0.6386,0.0139,0.5,0.0,,,,0.0,0.9938,0,808,0,5
0_Mean,0.7606,0.1333,0.5398,0.08,0.5,,0.3214,0.1644,0.994,0.4,807.9,0.4,4.5
0_SD,0.0993,0.1302,0.0517,0.1033,0.5,,0.0238,0.2174,0.0009,0.5163977794943223,0.5676462121975467,0.5163977794943223,0.5270462766947299
Mean,0.7607,0.1333,0.5398,0.08,0.5,,0.3214,0.1644,0.994,0.4,807.9,0.4,4.5
SD,0.0993,0.1302,0.0517,0.1033,0.5,,0.0238,0.2174,0.0009,0.5164,0.5676,0.5164,0.527
