,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6636,0.0052,0.5,0.0,,,,0.0,0.9963,0,811,0,3
0_1,0.7877,0.6688,0.8333,0.6667,1.0,,0.8,0.816,0.9988,2,811,0,1
0_2,0.7152,0.0094,0.5,0.0,,,,0.0,0.9963,0,811,0,3
0_3,0.5817,0.0029,0.5,0.0,,,,0.0,0.9975,0,811,0,2
0_4,0.9892,0.5385,0.7488,0.5,0.3333,,0.4,0.4065,0.9963,1,809,2,1
0_5,0.7315,0.3392,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_6,0.936,0.6726,0.8333,0.6667,1.0,,0.8,0.816,0.9988,2,810,0,1
0_7,0.7222,0.3387,0.666,0.3333,0.5,,0.4,0.4065,0.9963,1,809,1,2
0_8,0.5877,0.3363,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_9,0.7282,0.339,0.6667,0.3333,1.0,,0.5,0.5766,0.9975,1,810,0,2
0_Mean,0.7443,0.3251,0.6581,0.3167,0.8333,,0.5571,0.4175,0.9973,0.9,810.2,0.3,1.9
0_SD,0.1324,0.2562,0.1269,0.254,0.2887,,0.1718,0.3192,0.001,0.7378647873726218,0.7888106377466155,0.6749485577105528,0.7378647873726218
Mean,0.7443,0.3251,0.6581,0.3167,0.8333,,0.5571,0.4175,0.9973,0.9,810.2,0.3,1.9
SD,0.1324,0.2562,0.1269,0.254,0.2887,,0.1718,0.3191,0.001,0.7379,0.7888,0.6749,0.7379
