,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8308,0.3708,0.6499,0.3182,0.35,,0.3333,0.3141,0.9618,7,698,13,15
0_1,0.8648,0.3308,0.6286,0.2727,0.3529,,0.3077,0.2916,0.9632,6,700,11,16
0_2,0.7273,0.1037,0.5189,0.0476,0.125,,0.069,0.0606,0.9631,1,704,7,20
0_3,0.8775,0.1915,0.6085,0.2381,0.25,,0.2439,0.2222,0.9577,5,696,15,16
0_4,0.8151,0.3674,0.6603,0.3333,0.4375,,0.3784,0.3661,0.9686,7,702,9,14
0_5,0.7677,0.2455,0.612,0.2381,0.3333,,0.2778,0.264,0.9645,5,701,10,16
0_6,0.7802,0.2886,0.6351,0.2857,0.3529,,0.3158,0.2995,0.9645,6,700,11,15
0_7,0.736,0.2043,0.6603,0.3333,0.4375,,0.3784,0.3661,0.9686,7,702,9,14
0_8,0.8099,0.2084,0.6351,0.2857,0.3529,,0.3158,0.2995,0.9645,6,700,11,15
0_9,0.8589,0.2011,0.5846,0.1818,0.3077,,0.2286,0.2187,0.9631,4,701,9,18
0_Mean,0.8068,0.2512,0.6193,0.2535,0.33,,0.2849,0.2702,0.9639,5.4,700.4,10.5,15.9
0_SD,0.053,0.0866,0.0426,0.0865,0.0907,,0.0905,0.0891,0.0032,1.837873166945363,2.2211108331943574,2.273030282830976,1.852925614624973
Mean,0.8068,0.2512,0.6193,0.2534,0.33,,0.2849,0.2702,0.964,5.4,700.4,10.5,15.9
SD,0.053,0.0866,0.0426,0.0865,0.0907,,0.0905,0.0891,0.0032,1.8379,2.2211,2.273,1.8529
