,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.8028,0.485,0.7329,0.4839,0.5172,,0.5,0.4811,0.963,15,765,14,16
0_1,0.776,0.5168,0.751,0.5161,0.5926,,0.5517,0.5365,0.9679,16,768,11,15
0_2,0.7754,0.5397,0.7646,0.5484,0.5312,,0.5397,0.5211,0.9642,17,764,15,14
0_3,0.7754,0.5406,0.7633,0.5484,0.5,,0.5231,0.5038,0.9617,17,762,17,14
0_4,0.8581,0.6,0.7724,0.5667,0.5,,0.5312,0.5131,0.9629,17,762,17,13
0_5,0.7769,0.3959,0.6659,0.3548,0.3793,,0.3667,0.3425,0.953,11,760,18,20
0_6,0.7238,0.4724,0.6994,0.4194,0.4483,,0.4333,0.4118,0.958,13,762,16,18
0_7,0.764,0.4579,0.6994,0.4194,0.4483,,0.4333,0.4118,0.958,13,762,16,18
0_8,0.7774,0.5189,0.731,0.4839,0.4688,,0.4762,0.455,0.9592,15,761,17,16
0_9,0.8616,0.549,0.7478,0.5161,0.5,,0.5079,0.4881,0.9617,16,762,16,15
0_Mean,0.7891,0.5076,0.7328,0.4857,0.4886,,0.4863,0.4665,0.961,15.0,762.8,15.7,15.9
0_SD,0.0421,0.057,0.0346,0.0685,0.0572,,0.0589,0.0611,0.0041,2.0548046676563256,2.2997584414213783,2.0027758514399734,2.183269719175042
Mean,0.7891,0.5076,0.7328,0.4857,0.4886,,0.4863,0.4665,0.961,15.0,762.8,15.7,15.9
SD,0.0421,0.057,0.0346,0.0685,0.0572,,0.0589,0.0611,0.0041,2.0548,2.2998,2.0028,2.1833
