,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.9006,0.2362,0.6,0.2,1.0,,0.3333,0.4461,0.9951,1,806,0,4
0_1,0.8387,0.4025,0.6988,0.4,0.5,,0.4444,0.4442,0.9938,2,804,2,3
0_2,0.9476,0.4508,0.6994,0.4,0.6667,,0.5,0.5142,0.9951,2,805,1,3
0_3,0.6599,0.0644,0.4994,0.0,0.0,,,-0.0028,0.9926,0,805,1,5
0_4,0.9233,0.0992,0.5988,0.2,0.3333,,0.25,0.2547,0.9926,1,804,2,4
0_5,0.6452,0.0413,0.4988,0.0,0.0,,,-0.0039,0.9914,0,804,2,5
0_6,0.8516,0.216,0.5988,0.2,0.3333,,0.25,0.2547,0.9926,1,804,2,4
0_7,0.5779,0.2543,0.6244,0.25,0.5,,0.3333,0.3514,0.9951,1,805,1,3
0_8,0.7963,0.2226,0.5988,0.2,0.3333,,0.25,0.2547,0.9926,1,803,2,4
0_9,0.7088,0.0614,0.4988,0.0,0.0,,,-0.0039,0.9914,0,803,2,5
0_Mean,0.785,0.2049,0.5916,0.185,0.3667,,0.3373,0.2509,0.9932,0.9,804.3,1.5,4.0
0_SD,0.1292,0.1421,0.0746,0.1492,0.322,,0.1007,0.197,0.0015,0.7378647873726218,0.9486832980505139,0.7071067811865476,0.816496580927726
Mean,0.785,0.2049,0.5916,0.185,0.3667,,0.3373,0.2509,0.9932,0.9,804.3,1.5,4.0
SD,0.1292,0.1421,0.0746,0.1492,0.322,,0.1007,0.197,0.0015,0.7379,0.9487,0.7071,0.8165
