,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.6718,0.1744,0.5752,0.1579,0.3333,,0.2143,0.217,0.9729,3,786,6,16
0_1,0.681,0.0869,0.5952,0.2105,0.2,,0.2051,0.1856,0.9618,4,776,16,15
0_2,0.7292,0.2048,0.5996,0.2105,0.3077,,0.25,0.2399,0.9704,4,783,9,15
0_3,0.7022,0.2489,0.6027,0.2105,0.5,,0.2963,0.3145,0.9766,4,788,4,15
0_4,0.6578,0.1138,0.5482,0.1053,0.2222,,0.1429,0.1392,0.9704,2,785,7,17
0_5,0.6861,0.0808,0.5958,0.2105,0.2105,,0.2105,0.1916,0.963,4,777,15,15
0_6,0.585,0.1093,0.5937,0.2,0.2857,,0.2353,0.2231,0.9679,4,781,10,16
0_7,0.7261,0.1145,0.6015,0.2105,0.4,,0.2759,0.2782,0.9741,4,785,6,15
0_8,0.7546,0.1914,0.6227,0.2632,0.2632,,0.2632,0.2455,0.9654,5,777,14,14
0_9,0.734,0.2811,0.6021,0.2105,0.4444,,0.2857,0.2948,0.9753,4,786,5,15
0_Mean,0.6928,0.1606,0.5937,0.1989,0.3167,,0.2379,0.2329,0.9698,3.8,782.4,9.2,15.3
0_SD,0.0489,0.0701,0.0197,0.0414,0.1027,,0.0464,0.0536,0.0051,0.7888106377466155,4.376706016578627,4.391911757866828,0.8232726023485646
Mean,0.6928,0.1606,0.5937,0.1989,0.3167,,0.2379,0.2329,0.9698,3.8,782.4,9.2,15.3
SD,0.0489,0.07,0.0197,0.0413,0.1027,,0.0464,0.0536,0.0051,0.7888,4.3767,4.3919,0.8233
