,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.5812,0.6426,0.55,0.6,0.6,,0.6,0.1,0.5556,6,4,4,4
0_1,0.4812,0.4924,0.55,0.6,0.6,,0.6,0.1,0.5556,6,4,4,4
0_2,0.5844,0.7616,0.5325,0.6364,0.6364,,0.6364,0.0649,0.5556,7,3,4,4
0_3,0.7208,0.842,0.5779,0.7273,0.6667,,0.6957,0.1612,0.6111,8,3,4,3
0_4,0.8643,0.8948,0.8571,1.0,0.8333,,0.9091,0.7715,0.8824,10,5,2,0
0_5,0.8286,0.8511,0.6571,0.6,0.75,,0.6667,0.3099,0.6471,6,5,2,4
0_6,0.2643,0.4362,0.5214,0.9,0.6,,0.72,0.0655,0.5882,9,1,6,1
0_7,0.7143,0.8187,0.5429,0.8,0.6154,,0.6957,0.0994,0.5882,8,2,5,2
0_8,0.65,0.6382,0.6143,0.8,0.6667,,0.7273,0.2469,0.6471,8,3,4,2
0_9,0.5429,0.6365,0.5214,0.9,0.6,,0.72,0.0655,0.5882,9,1,6,1
0_Mean,0.6232,0.7014,0.5925,0.7564,0.6568,,0.6971,0.1985,0.6219,7.7,3.1,4.1,2.5
0_SD,0.1756,0.1573,0.1026,0.1464,0.0782,,0.0884,0.2178,0.0977,1.4181364924121764,1.4491376746189437,1.3703203194062976,1.509230856356236
Mean,0.6232,0.7014,0.5925,0.7564,0.6568,,0.6971,0.1985,0.6219,7.7,3.1,4.1,2.5
SD,0.1756,0.1573,0.1026,0.1464,0.0782,,0.0884,0.2178,0.0977,1.4181,1.4491,1.3703,1.5092
