,AUC,AUC_PR,B_A,Recall,Precision,Specificity,F1,MCC,Accuracy,TP,TN,FP,FN
0_0,0.7364,0.3467,0.7061,0.45,0.383,,0.4138,0.382,0.9368,18,738,29,22
0_1,0.7415,0.1856,0.6028,0.25,0.2273,,0.2381,0.1966,0.9207,10,733,34,30
0_2,0.7751,0.3444,0.716,0.475,0.3654,,0.413,0.3819,0.9331,19,734,33,21
0_3,0.7335,0.2455,0.5988,0.225,0.3,,0.2571,0.2267,0.9356,9,746,21,31
0_4,0.7174,0.2741,0.6626,0.35,0.4242,,0.3836,0.3564,0.9442,14,748,19,26
0_5,0.7888,0.3564,0.6798,0.4,0.3404,,0.3678,0.3333,0.9318,16,736,31,24
0_6,0.8122,0.3237,0.6331,0.3171,0.25,,0.2796,0.2381,0.917,13,727,39,28
0_7,0.7317,0.2616,0.689,0.4146,0.3778,,0.3953,0.3618,0.9356,17,738,28,24
0_8,0.8311,0.3766,0.7012,0.439,0.3913,,0.4138,0.3812,0.9368,18,738,28,23
0_9,0.7617,0.2667,0.6251,0.275,0.3667,,0.3143,0.287,0.9404,11,747,19,29
0_Mean,0.7629,0.2981,0.6615,0.3596,0.3426,,0.3476,0.3145,0.9332,14.5,738.5,28.1,25.8
0_SD,0.038,0.0606,0.0436,0.0892,0.0639,,0.0691,0.0716,0.0084,3.6285901761795403,6.7371276438025784,6.6907896893167,3.5213633723318014
Mean,0.7629,0.2981,0.6614,0.3596,0.3426,,0.3476,0.3145,0.9332,14.5,738.5,28.1,25.8
SD,0.038,0.0606,0.0436,0.0892,0.0638,,0.0691,0.0716,0.0084,3.6286,6.7371,6.6908,3.5214
